Grounded,Time[secs],Forefoot Force[N],Midfoot Force[N],Heel Force[N],TForce[N],RAnkleFlexion,RAnkleInversion,RAnkleAbduction,Person
0,0.48,463.68,209.07,6.21,678.96,0.751406,-0.132412,14.32135,5
0,0.49,478.17,225.63,6.21,710.01,1.18337,-0.101085,14.371265,5
0,0.5,496.8,238.05,6.21,741.06,1.676977,-0.453072,14.387667,5
0,0.51,509.22,248.4,6.21,763.83,1.987206,-0.841477,14.263807,5
0,0.52,513.36,254.61,6.21,774.18,1.887847,-1.037339,14.138652,5
0,0.53,517.5,258.75,6.21,782.46,2.395665,-1.736505,13.788601,5
0,0.54,513.36,256.68,6.21,776.25,2.785315,-1.629007,14.121122,5
0,0.55,503.01,256.68,6.21,765.9,2.398568,-1.756975,14.053701,5
0,0.56,494.73,250.47,6.21,751.41,3.339762,-1.91984,13.786629,5
0,0.57,482.31,246.33,6.21,734.85,3.296171,-2.000695,13.589874,5
0,0.58,471.96,238.05,6.21,716.22,3.333793,-2.251263,13.618247,5
0,0.59,467.5,228.14,7.48,703.12,3.318201,-2.391426,13.552823,5
0,0.6,467.5,220.66,7.48,695.64,3.326314,-2.426632,13.490642,5
0,0.61,467.5,209.44,7.48,684.42,3.411909,-2.302586,13.443496,5
0,0.62,463.76,198.22,7.48,669.46,3.573744,-2.071403,13.111079,5
0,0.63,461.89,187,3.74,652.63,3.702448,-2.100386,13.173658,5
0,0.64,458.15,175.78,3.74,637.67,3.783371,-2.094367,13.310722,5
0,0.65,458.15,166.43,3.74,628.32,3.763727,-2.068739,13.618565,5
0,0.66,454.41,158.95,3.74,617.1,3.699817,-2.286057,13.714381,5
0,0.67,446.93,149.6,3.74,600.27,3.191065,-1.980205,13.988391,5
0,0.68,433.84,142.12,1.87,577.83,3.059869,-1.312192,14.486895,5
0,0.69,417.01,130.9,3.74,551.65,2.870286,-0.677427,14.99792,5
0,0.7,396.44,121.55,1.87,519.86,2.818197,-0.471851,14.95835,5
0,0.71,366.52,112.2,1.87,480.59,2.901662,-0.586529,14.810357,5
0,0.72,334.73,99.11,1.87,435.71,2.797607,-0.808426,14.808671,5
0,0.73,297.33,86.02,1.87,385.22,2.505956,-0.593119,14.684776,5
0,0.74,255,74.46,2.04,331.5,2.816913,-0.566702,14.305477,5
0,0.75,214.2,62.22,2.04,278.46,2.542039,-0.736016,13.788498,5
0,0.76,177.48,52.02,2.04,231.54,3.014748,-0.890034,13.537741,5
0,0.77,139.74,41.82,2.04,183.6,3.082588,-0.939524,13.204547,5
0,0.78,107.1,34.68,2.04,143.82,2.622246,-0.429994,13.233805,5
0,0.79,81.6,26.52,4.08,112.2,2.485344,-0.502537,13.365805,5
0,0.8,59.16,19.38,4.08,82.62,2.588714,-0.334792,13.553565,5
0,0.81,46.92,12.24,4.08,63.24,2.687044,-0.246543,13.814168,5
0,0.82,39.78,9.18,4.08,53.04,2.695828,-0.393758,14.334088,5
0,0.83,36.72,9.18,4.08,49.98,3.350364,-0.241254,14.628232,5
0,0.84,36.72,9.18,7.14,53.04,3.811987,0.211062,15.133584,5
0,0.85,39.78,14.28,9.18,63.24,4.209425,0.336571,15.899955,5
0,0.86,44.88,17.34,7.14,69.36,4.878681,0.496289,16.352983,5
0,0.87,59.16,24.48,7.14,90.78,5.132885,0.040189,16.256951,5
0,0.88,76.5,34.68,7.14,118.32,5.415979,-0.087965,16.314597,5
0,0.89,101.76,47.04,6.72,155.52,5.706471,-0.05052,16.534904,5
0,0.9,126.72,59.52,6.72,192.96,6.237702,-0.253235,16.442138,5
0,0.91,151.68,72,6.72,230.4,6.496896,-0.009276,16.500759,5
0,0.92,176.64,81.6,6.72,264.96,6.358825,-0.113746,16.32047,5
0,0.93,196.8,89.28,6.72,292.8,6.42764,-0.213034,16.032036,5
0,0.94,212.16,94.08,6.72,312.96,6.392897,-1.175128,15.78043,5
0,0.95,216.96,96.96,6.72,320.64,6.399828,-0.593216,16.213173,5
0,0.96,224.64,96.96,6.72,328.32,6.323052,-0.740077,15.871555,5
0,0.97,232.32,99.84,6.72,338.88,6.338121,-1.029771,15.489408,5
0,0.98,234.24,96.96,6.72,337.92,6.366031,-1.021261,15.335946,5
0,0.99,234.24,94.08,6.72,335.04,6.334208,-0.899989,15.307725,5
0,1,234.24,94.08,6.72,335.04,6.517609,-0.882412,15.364382,5
0,1.01,237.12,92.16,6.72,336,6.462794,-0.612469,15.376904,5
0,1.02,240,92.16,6.72,338.88,6.407719,-0.459321,15.494222,5
0,1.03,240,92.16,6.72,338.88,6.195142,-0.41087,15.537274,5
0,1.04,244.28,89.28,7.44,341,5.831222,-0.325278,15.537968,5
0,1.05,246.76,89.28,4.96,341,5.651533,-0.332876,15.47977,5
0,1.06,251.72,89.28,7.44,348.44,5.676492,-0.455687,15.388806,5
0,1.07,259.16,89.28,4.96,353.4,5.61522,-0.509057,15.265449,5
0,1.08,264.12,89.28,4.96,358.36,5.555,-0.550092,15.180925,5
0,1.09,271.56,86.8,4.96,363.32,5.53121,-0.56025,15.085853,5
0,1.1,279,84.32,4.96,368.28,5.504505,-0.6625,14.882911,5
0,1.11,283.96,81.84,4.96,370.76,5.48547,-0.628868,14.771574,5
0,1.12,286.44,81.84,4.96,373.24,5.476814,-0.466518,14.557318,5
0,1.13,283.96,79.36,4.96,368.28,5.419925,-0.519321,14.796073,5
0,1.14,283.96,79.36,7.44,370.76,5.152586,-0.54691,14.795627,5
0,1.15,286.44,81.84,7.44,375.72,5.158281,-0.546313,14.771222,5
0,1.16,293.88,84.32,4.96,383.16,5.119662,-0.497252,14.709533,5
0,1.17,298.84,84.32,4.96,388.12,5.076049,-0.32698,14.677661,5
0,1.18,310,84.32,4.96,399.28,4.99507,-0.395221,14.623479,5
0,1.19,317.02,83.84,3.93,404.79,4.990095,-0.685323,14.364785,5
0,1.2,319.64,83.84,3.93,407.41,5.025807,-0.569611,14.40101,5
0,1.21,324.88,81.22,3.93,410.03,5.00431,-0.748279,14.356083,5
0,1.22,327.5,81.22,3.93,412.65,4.981653,-0.824579,14.352024,5
0,1.23,324.88,83.84,6.55,415.27,4.956962,-0.716471,14.408313,5
0,1.24,322.26,81.22,3.93,407.41,4.947285,-0.908719,14.231997,5
0,1.25,319.64,83.84,6.55,410.03,4.924916,-0.817018,14.245173,5
0,1.26,317.02,83.84,6.55,407.41,4.847439,-1.050065,14.062524,5
0,1.27,314.4,86.46,6.55,407.41,4.883461,-1.099965,13.977323,5
0,1.28,314.4,89.08,6.55,410.03,5.031875,-1.286553,13.808722,5
0,1.29,314.4,91.7,3.93,410.03,4.803588,-1.040752,14.076956,5
0,1.3,311.78,89.08,6.55,407.41,4.999342,-0.992092,14.121257,5
0,1.31,303.92,91.7,6.55,402.17,5.246504,-0.952414,14.212712,5
0,1.32,299.99,94.32,6.55,400.86,5.203463,-1.014556,14.177983,5
0,1.33,297.37,96.94,6.55,400.86,5.246333,-1.128718,14.16191,5
0,1.34,291.54,99.33,6.45,397.32,5.274021,-1.172815,14.140011,5
0,1.35,294.12,101.91,6.45,402.48,5.170216,-1.187286,14.191759,5
0,1.36,294.12,104.49,6.45,405.06,5.507054,-1.454907,14.030531,5
0,1.37,296.7,107.07,6.45,410.22,5.664434,-1.448625,14.127047,5
0,1.38,299.28,109.65,6.45,415.38,5.781891,-1.370198,14.276118,5
0,1.39,304.44,109.65,6.45,420.54,5.95767,-1.310213,14.390418,5
0,1.4,312.18,109.65,6.45,428.28,6.04993,-1.305963,14.43991,5
0,1.41,317.34,109.65,6.45,433.44,5.981682,-0.908186,14.741273,5
0,1.42,319.92,107.07,6.45,433.44,6.074344,-0.829987,14.797158,5
0,1.43,322.5,104.49,6.45,433.44,6.255864,-0.957656,14.654573,5
0,1.44,322.5,99.33,6.45,428.28,6.131758,-0.930722,14.706416,5
0,1.45,322.5,96.75,6.45,425.7,6.172243,-0.908838,14.680031,5
0,1.46,322.5,94.17,6.45,423.12,6.067432,-0.930336,14.614824,5
0,1.47,322.5,91.59,3.87,417.96,6.125537,-1.319912,14.283511,5
0,1.48,322.5,89.01,3.87,415.38,5.973517,-0.857499,14.598723,5
0,1.49,322.34,86.62,4.26,413.22,6.00182,-0.75044,14.669816,5
0,1.5,323.76,83.78,4.26,411.8,5.989482,-0.732259,14.72223,5
0,1.51,323.76,82.36,4.26,410.38,5.985358,-0.758525,14.751535,5
0,1.52,326.6,79.52,4.26,410.38,5.942222,-0.7562,14.72918,5
0,1.53,332.28,76.68,4.26,413.22,5.583865,-0.814777,14.619911,5
0,1.54,333.7,76.68,1.42,411.8,5.438523,-0.710389,14.404082,5
0,1.55,339.38,73.84,4.26,417.48,5.405809,-0.718091,14.369397,5
0,1.56,343.64,73.84,1.42,418.9,5.36956,-0.763041,14.294808,5
0,1.57,346.48,72.42,1.42,420.32,5.322208,-0.785752,14.274543,5
0,1.58,349.32,72.42,1.42,423.16,5.238415,-0.798572,14.181253,5
0,1.59,352.16,69.58,1.42,423.16,5.179156,-0.804893,14.150778,5
0,1.6,352.16,69.58,1.42,423.16,5.234602,-0.766768,14.14361,5
0,1.61,352.16,69.58,1.42,423.16,5.173473,-0.767202,14.140367,5
0,1.62,355,69.58,1.42,426,5.164063,-0.721389,14.188853,5
0,1.63,355,72.42,4.26,431.68,5.128462,-0.701744,14.182047,5
0,1.64,356.36,69.46,1.51,427.33,5.115147,-0.722897,14.130211,5
0,1.65,359.38,72.48,1.51,433.37,5.047236,-0.754346,14.096814,5
0,1.66,363.91,69.46,1.51,434.88,5.025871,-0.898827,14.219803,5
0,1.67,363.91,72.48,1.51,437.9,5.091087,-0.781091,14.078744,5
0,1.68,369.95,69.46,1.51,440.92,5.059489,-0.78429,14.093481,5
0,1.69,371.46,69.46,1.51,442.43,5.060145,-0.818747,14.109854,5
0,1.7,371.46,66.44,1.51,439.41,5.05779,-0.836623,14.138803,5
0,1.71,374.48,66.44,1.51,442.43,5.087,-0.848841,14.125199,5
0,1.72,377.5,64.93,1.51,443.94,5.073403,-0.839408,14.085192,5
0,1.73,377.5,61.91,1.51,440.92,5.09094,-0.842988,14.105763,5
0,1.74,377.5,61.91,1.51,440.92,5.099468,-0.861188,14.128534,5
0,1.75,377.5,58.89,1.51,437.9,5.043506,-0.875743,14.180568,5
0,1.76,374.48,57.38,0,431.86,5.001746,-0.898707,14.302166,5
0,1.77,374.48,58.89,1.51,434.88,4.970668,-0.878284,14.260352,5
0,1.78,374.48,57.38,0,431.86,4.945549,-0.88882,14.236195,5
0,1.79,372.5,56.62,0,429.12,4.923593,-0.924866,14.201092,5
0,1.8,369.52,53.64,0,423.16,4.943584,-0.906306,14.149907,5
0,1.81,369.52,53.64,0,423.16,4.83778,-1.114554,14.049513,5
0,1.82,366.54,53.64,0,420.18,4.895931,-0.933954,14.086317,5
0,1.83,362.07,52.15,0,414.22,4.8718,-0.802708,14.106253,5
0,1.84,362.07,52.15,0,414.22,4.815214,-0.812692,14.051911,5
0,1.85,359.09,53.64,0,412.73,4.806717,-0.863765,14.061699,5
0,1.86,359.09,53.64,0,412.73,4.81823,-0.611202,14.194205,5
0,1.87,356.11,53.64,0,409.75,4.779261,-0.841453,14.20763,5
0,1.88,354.62,56.62,0,411.24,4.841402,-1.149377,14.112838,5
0,1.89,351.64,56.62,0,408.26,4.888879,-1.146247,14.116011,5
0,1.9,348.66,56.62,0,405.28,4.825599,-1.114394,14.040282,5
0,1.91,347.17,59.6,0,406.77,4.839191,-1.080742,14.036239,5
0,1.92,347.17,59.6,0,406.77,4.887761,-1.190948,14.034233,5
0,1.93,344.19,59.6,0,403.79,4.904283,-1.177345,14.074597,5
0,1.94,339.48,59.34,0,398.82,4.85089,-1.08449,14.139541,5
0,1.95,339.48,59.34,0,398.82,4.912109,-1.067855,14.139486,5
0,1.96,342.24,59.34,0,401.58,4.878491,-1.044487,14.142493,5
0,1.97,342.24,59.34,0,401.58,4.932572,-1.059611,14.183442,5
0,1.98,345,62.1,0,407.1,5.063364,-0.798719,14.323783,5
0,1.99,342.24,62.1,0,404.34,5.011619,-1.024152,14.223618,5
0,2,342.24,62.1,0,404.34,4.995509,-1.054921,14.232931,5
0,2.01,345,62.1,0,407.1,4.920367,-1.126197,14.239867,5
0,2.02,342.24,62.1,0,404.34,4.916279,-1.159479,14.253471,5
0,2.03,342.24,59.34,0,401.58,4.936348,-1.150533,14.271737,5
0,2.04,342.24,62.1,0,404.34,4.922197,-1.194144,14.257956,5
0,2.05,342.24,62.1,0,404.34,4.944098,-1.204807,14.229832,5
0,2.06,342.24,62.1,0,404.34,4.954223,-1.153067,14.248959,5
0,2.07,345,62.1,0,407.1,4.926393,-1.143569,14.255582,5
0,2.08,342.24,62.1,0,404.34,4.917475,-1.110438,14.263095,5
0,2.09,339.16,61.16,0,400.32,4.918398,-1.093532,14.265787,5
0,2.1,341.94,61.16,0,403.1,4.884872,-1.067048,14.26138,5
0,2.11,339.16,63.94,0,403.1,4.859794,-0.79553,14.337553,5
0,2.12,341.94,61.16,0,403.1,4.821323,-1.034212,14.186168,5
0,2.13,341.94,63.94,0,405.88,4.830643,-1.072687,14.088654,5
0,2.14,339.16,63.94,0,403.1,4.864576,-0.770123,14.179078,5
0,2.15,339.16,63.94,0,403.1,4.834028,-0.934998,14.075259,5
0,2.16,336.38,66.72,0,403.1,4.823455,-1.024143,14.0289,5
0,2.17,336.38,69.5,0,405.88,4.852148,-0.749817,14.139744,5
0,2.18,336.38,69.5,0,405.88,4.746309,-1.056447,13.991297,5
0,2.19,336.38,72.28,0,408.66,4.750574,-0.986147,13.992853,5
0,2.2,339.16,73.67,0,412.83,4.809682,-0.653838,14.126721,5
0,2.21,341.94,76.45,0,418.39,4.751802,-0.674864,14.121561,5
0,2.22,341.94,76.45,0,418.39,4.722859,-0.903614,14.07735,5
0,2.23,347.5,79.23,0,426.73,4.853678,-0.588503,14.229025,5
0,2.24,351.5,79.55,0,431.05,4.931332,-0.597778,14.220397,5
0,2.25,358.9,79.55,0,438.45,4.955093,-0.617507,14.214118,5
0,2.26,366.3,81.4,0,447.7,5.054639,-0.5514,14.25436,5
0,2.27,373.7,79.55,0,453.25,5.113695,-0.379352,14.048017,5
0,2.28,381.1,79.55,0,460.65,5.044887,-0.569744,14.209916,5
0,2.29,386.65,74,0,460.65,5.084945,-0.462699,14.020119,5
0,2.3,399.6,68.45,0,468.05,4.993898,-0.450967,14.009505,5
0,2.31,408.85,61.05,0,469.9,4.954679,-0.391308,14.047951,5
0,2.32,421.8,57.35,0,479.15,4.766332,-0.507555,14.187559,5
0,2.33,429.2,49.95,0,479.15,4.549514,-0.66314,13.99587,5
0,2.34,438.45,44.4,0,482.85,4.166654,-0.534041,13.903876,5
0,2.35,449.55,37,0,486.55,4.190179,-0.261408,13.929167,5
0,2.36,456.95,29.6,0,486.55,3.996356,-0.182766,13.660192,5
0,2.37,462.5,24.05,0,486.55,3.664417,-0.642652,13.178127,5
0,2.38,462.5,18.5,0,481,2.997397,-0.484687,13.386401,5
0,2.39,461.68,13.93,0,475.61,2.142038,0.18231,13.393045,5
0,2.4,461.68,9.95,0,471.63,1.406893,0.483567,13.228915,5
0,2.41,469.64,5.97,0,475.61,0.819096,1.083366,13.497701,5
0,2.42,473.62,3.98,0,477.6,-0.327875,0.877804,12.974556,5
0,2.43,483.57,0,0,483.57,-1.072319,1.944419,12.831213,5
0,2.44,493.52,0,0,493.52,-2.04507,2.082689,12.539046,5
0,2.45,493.52,0,0,493.52,-3.020466,2.482116,12.284973,5
0,2.46,497.5,0,0,497.5,-4.405029,2.835802,12.306986,5
0,2.47,497.5,0,0,497.5,-5.168946,2.804052,12.130843,5
0,2.48,493.52,0,0,493.52,-6.940381,3.61898,11.998994,5
0,2.49,489.54,0,0,489.54,-8.049474,3.993631,11.927571,5
0,2.5,485.56,0,0,485.56,-9.420533,4.68219,11.988729,5
0,2.51,483.57,0,0,483.57,-11.805246,4.086814,11.256108,5
0,2.52,473.62,0,0,473.62,-12.973723,4.583423,11.365454,5
0,2.53,461.68,0,0,461.68,-15.173089,5.905885,11.422326,5
0,2.54,449.74,0,0,449.74,-16.915115,5.496322,11.047021,5
0,2.55,433.57,0,0,433.57,-18.932864,5.351284,10.809011,5
0,2.56,425.93,0,0,425.93,-21.189274,5.728953,10.216836,5
0,2.57,416.38,0,0,416.38,-22.754014,6.697351,10.53585,5
0,2.58,406.83,0,0,406.83,-24.953726,6.170038,9.746984,5
0,2.59,393.46,0,0,393.46,-26.473126,6.15676,9.62714,5
0,2.6,385.82,0,0,385.82,-28.340258,6.206914,8.901902,5
0,2.61,378.18,0,0,378.18,-29.743825,6.724005,8.544681,5
0,2.62,376.27,0,0,376.27,-31.203823,6.359333,8.613666,5
0,2.63,383.91,0,0,383.91,-32.532596,6.788592,7.926604,5
0,2.64,393.46,0,0,393.46,-34.064432,6.752817,7.60637,5
0,2.65,406.83,0,0,406.83,-34.501663,6.605856,7.538503,5
0,2.66,422.11,0,0,422.11,-34.785614,6.008086,7.143578,5
0,2.67,437.39,0,0,437.39,-35.491506,6.622517,7.3911,5
0,2.68,456.49,0,0,456.49,-36.08574,6.716504,6.983883,5
0,2.69,477.5,0,0,477.5,-36.640821,6.585349,7.039915,5
0,2.7,499.52,0,0,499.52,-36.127392,6.817191,7.199544,5
0,2.71,510.67,0,0,510.67,-36.276701,6.850921,7.498786,5
0,2.72,519.59,0,0,519.59,-36.122077,6.762336,7.692095,5
0,2.73,526.28,0,0,526.28,-35.926245,6.594461,7.981742,5
0,2.74,532.97,0,0,532.97,-35.871012,6.252068,8.135889,5
0,2.75,541.89,0,0,541.89,-35.632742,6.185925,8.113015,5
0,2.76,548.58,0,0,548.58,-34.931457,6.254222,8.511027,5
0,2.77,553.04,0,0,553.04,-34.796735,6.002367,8.888391,5
0,2.78,553.04,0,0,553.04,-34.573484,5.89847,9.022789,5
0,2.79,557.5,0,0,557.5,-34.101496,5.720348,9.070204,5
0,2.8,553.04,0,0,553.04,-34.016482,5.476464,8.954309,5
0,2.81,553.04,0,0,553.04,-33.687855,5.560269,8.851124,5
0,2.82,548.58,0,0,548.58,-33.74553,5.602536,8.643362,5
0,2.83,539.66,0,0,539.66,-33.680644,5.590505,8.452572,5
0,2.84,532.97,0,0,532.97,-33.622692,5.602294,8.002257,5
0,2.85,533.61,0,0,533.61,-33.634212,5.688761,7.77759,5
0,2.86,540.54,0,0,540.54,-33.255457,6.102193,7.634085,5
0,2.87,542.85,0,0,542.85,-33.491374,6.56337,7.392908,5
0,2.88,549.78,0,0,549.78,-33.559495,6.694338,7.351081,5
0,2.89,552.09,0,0,552.09,-33.513131,6.725276,7.278306,5
0,2.9,556.71,0,0,556.71,-33.533679,6.72663,7.217642,5
0,2.91,561.33,0,0,561.33,-33.468291,6.616037,7.11632,5
0,2.92,565.95,0,0,565.95,-33.354615,6.446482,7.150079,5
0,2.93,570.57,0,0,570.57,-33.561789,6.335747,7.074441,5
0,2.94,572.88,0,0,572.88,-33.493837,6.275468,7.051073,5
0,2.95,572.88,0,0,572.88,-33.452165,6.203455,6.991482,5
0,2.96,577.5,0,0,577.5,-33.438852,6.171243,6.988113,5
0,2.97,577.5,0,0,577.5,-33.432053,6.162374,6.966382,5
0,2.98,572.88,0,0,572.88,-33.280048,6.160427,6.85607,5
0,2.99,572.88,0,0,572.88,-33.300491,6.180518,6.870746,5
0,3,570,0,0,570,-33.245165,6.196503,6.93802,5
0,3.01,565.44,0,0,565.44,-33.212486,6.239749,7.03608,5
0,3.02,560.88,0,0,560.88,-33.217333,6.25328,7.146762,5
0,3.03,556.32,0,0,556.32,-33.271086,6.23774,7.344136,5
0,3.04,549.48,0,0,549.48,-33.385657,6.066238,7.38938,5
0,3.05,544.92,0,0,544.92,-33.475181,6.066882,7.478358,5
0,3.06,538.08,0,0,538.08,-33.42902,5.787701,7.517571,5
0,3.07,535.8,0,0,535.8,-33.462039,5.759173,7.490761,5
0,3.08,533.52,0,0,533.52,-33.325243,5.863294,7.376246,5
0,3.09,533.52,0,0,533.52,-33.445173,5.756353,7.301398,5
0,3.1,531.24,0,0,531.24,-33.433004,5.84444,7.218595,5
0,3.11,531.24,0,0,531.24,-33.40197,5.972916,7.150329,5
0,3.12,528.96,0,0,528.96,-33.411149,6.005264,7.112929,5
0,3.13,533.52,0,0,533.52,-33.509451,6.09696,7.125855,5
0,3.14,533.52,0,0,533.52,-33.45532,5.984116,7.18443,5
0,3.15,535.99,0,0,535.99,-33.344496,5.945855,7.287164,5
0,3.16,538.16,0,0,538.16,-33.262081,5.931699,7.360765,5
0,3.17,538.16,0,0,538.16,-33.180936,5.923494,7.377745,5
0,3.18,538.16,0,0,538.16,-33.392652,6.064599,7.459839,5
0,3.19,542.5,0,0,542.5,-33.287585,6.023356,7.388409,5
0,3.2,542.5,0,0,542.5,-33.056495,6.109365,7.514105,5
0,3.21,538.16,0,0,538.16,-32.918588,6.079066,7.491401,5
0,3.22,535.99,0,0,535.99,-32.779485,6.183295,7.560426,5
0,3.23,531.65,0,0,531.65,-32.670913,6.227599,7.556204,5
0,3.24,522.97,0,0,522.97,-32.655656,6.218473,7.585835,5
0,3.25,518.63,0,0,518.63,-32.644565,6.280031,7.619846,5
0,3.26,514.29,0,0,514.29,-32.610651,6.330339,7.653323,5
0,3.27,514.29,0,0,514.29,-32.647741,6.341433,7.729888,5
0,3.28,509.95,0,0,509.95,-32.62008,6.275268,7.751831,5
0,3.29,505.61,0,0,505.61,-32.549058,6.151386,7.840831,5
0,3.3,505,0,0,505,-32.463934,6.186877,7.845757,5
0,3.31,500.96,0,0,500.96,-32.423634,6.13298,7.881312,5
0,3.32,498.94,0,0,498.94,-32.341933,6.065318,7.899532,5
0,3.33,494.9,0,0,494.9,-32.224482,6.032916,7.962964,5
0,3.34,490.86,0,0,490.86,-32.170222,6.009524,7.965433,5
0,3.35,488.84,0,0,488.84,-32.085944,6.07142,8.053324,5
0,3.36,488.84,0,0,488.84,-31.774273,6.007386,7.990022,5
0,3.37,486.82,0,0,486.82,-31.618762,6.004179,8.063913,5
0,3.38,486.82,0,0,486.82,-31.513407,5.984991,8.090482,5
0,3.39,486.82,0,0,486.82,-31.169748,6.069557,7.905902,5
0,3.4,484.8,0,0,484.8,-31.078117,5.997517,7.965293,5
0,3.41,484.8,0,0,484.8,-30.853234,5.954057,7.952073,5
0,3.42,486.82,0,0,486.82,-30.34785,5.905983,7.997008,5
0,3.43,486.82,0,0,486.82,-30.299863,5.856102,8.244864,5
0,3.44,486.82,0,0,486.82,-29.773541,6.032765,8.241207,5
0,3.45,484.62,0,0,484.62,-29.54526,6.214548,8.264411,5
0,3.46,484.62,0,0,484.62,-29.289096,6.218807,8.277078,5
0,3.47,486.59,0,0,486.59,-29.245109,5.929433,8.087092,5
0,3.48,488.56,0,0,488.56,-28.93325,5.927578,8.198255,5
0,3.49,492.5,0,0,492.5,-28.164821,5.987554,8.574421,5
0,3.5,488.56,0,0,488.56,-27.910701,5.951887,8.715497,5
0,3.51,488.56,0,0,488.56,-27.686327,5.876407,8.879901,5
0,3.52,478.71,0,0,478.71,-27.345887,6.013539,9.017438,5
0,3.53,468.86,0,0,468.86,-27.061074,5.962841,8.838922,5
0,3.54,453.1,0,0,453.1,-26.746421,5.922139,8.863403,5
0,3.55,441.28,0,0,441.28,-26.556848,5.836857,8.712375,5
0,3.56,423.55,0,0,423.55,-26.030005,5.852916,8.666307,5
0,3.57,415.67,0,0,415.67,-25.336743,5.84023,8.680011,5
0,3.58,411.73,0,0,411.73,NaN,NaN,NaN,5
0,3.59,405.82,0,0,405.82,-24.808,5.655881,8.894841,5
0,3.6,405,0,0,405,-23.990079,5.971967,9.074159,5
0,3.61,401.76,0,0,401.76,-23.308882,6.298349,9.59318,5
0,3.62,401.76,0,0,401.76,-22.944795,5.91627,9.807914,5
0,3.63,405,0,0,405,-21.826344,5.871925,9.926067,5
0,3.64,405,0,0,405,-21.28545,5.575814,9.340284,5
0,3.65,401.76,0,0,401.76,-19.907091,5.865837,10.163322,5
0,3.66,398.52,0,0,398.52,-19.082367,5.638257,10.143877,5
0,3.67,396.9,1.62,0,398.52,-18.02921,5.028901,10.08241,5
0,3.68,396.9,4.86,0,401.76,-16.616097,4.779257,10.078347,5
