Grounded,Time[secs],Forefoot Force[N],Midfoot Force[N],Heel Force[N],TForce[N],RAnkleFlexion,RAnkleInversion,RAnkleAbduction,Person
1,0.64,179.82,89.54,104.34,373.7,-8.286766,2.258843,11.644104,6
1,0.65,182.04,87.32,99.9,369.26,-8.236294,2.127905,11.524761,6
1,0.66,185,87.32,96.94,369.26,-8.227925,2.060179,11.461566,6
1,0.67,185,84.36,92.5,361.86,-8.207445,2.038293,11.48205,6
1,0.68,184.68,84.24,89.91,358.83,-8.073769,2.017095,11.567077,6
1,0.69,187.11,84.24,89.91,361.26,-8.058767,2.063251,11.662401,6
1,0.7,187.11,81.81,89.91,358.83,-7.839074,2.031192,11.815255,6
1,0.71,187.11,84.24,89.91,361.26,-7.860172,1.930168,11.843846,6
1,0.72,187.11,84.24,89.91,361.26,-7.82581,1.895175,11.880874,6
1,0.73,189.54,84.24,89.91,363.69,-7.836175,1.822981,11.828125,6
1,0.74,191.97,84.24,87.48,363.69,-7.805161,1.817936,11.86339,6
1,0.75,194.4,84.24,87.48,366.12,-7.812091,1.780406,11.826923,6
1,0.76,194.4,84.24,84.24,362.88,-7.742236,1.771178,11.807338,6
1,0.77,196.83,84.24,81.81,362.88,-7.715814,1.820466,11.824732,6
1,0.78,199.26,84.24,81.81,365.31,-7.566402,1.905759,11.894141,6
1,0.79,199.26,84.24,81.81,365.31,-7.334332,1.967003,12.072309,6
1,0.8,202.5,84.24,81.81,368.55,-7.346328,1.938058,12.011902,6
1,0.81,202.5,84.24,79.38,366.12,-7.262757,1.946697,11.999284,6
1,0.82,202.5,84.24,79.38,366.12,-7.259209,1.941358,11.894509,6
1,0.83,202.1,84.28,77.4,363.78,-7.130733,1.855125,11.929823,6
1,0.84,204.68,84.28,77.4,366.36,-7.250711,1.88462,11.792369,6
1,0.85,207.26,84.28,77.4,368.94,-7.12054,1.811105,11.879629,6
1,0.86,209.84,84.28,74.82,368.94,-7.237236,1.897298,11.798631,6
1,0.87,207.26,84.28,72.24,363.78,-7.227506,1.891589,11.851777,6
1,0.88,209.84,81.7,72.24,363.78,-7.15208,1.938995,11.924113,6
1,0.89,209.84,81.7,69.66,361.2,-7.199254,1.972629,11.94684,6
1,0.9,209.84,81.7,69.66,361.2,-7.208752,1.91627,11.957399,6
1,0.91,209.84,81.7,67.08,358.62,-7.08742,1.865728,11.995706,6
1,0.92,212.42,79.98,67.08,359.48,-7.091637,1.848412,12.027455,6
1,0.93,212.42,81.7,67.08,361.2,-7.352582,1.924173,11.898013,6
1,0.94,215,81.7,67.08,363.78,-7.304401,1.888425,11.959922,6
1,0.95,215,81.7,67.08,363.78,-7.317395,1.915062,11.960034,6
1,0.96,215,81.7,67.08,363.78,-7.266074,1.899164,12.089588,6
1,0.97,215,81.7,67.08,363.78,-7.34522,1.88629,12.042318,6
1,0.98,214.49,81.88,66.75,363.12,-7.250225,1.959107,12.09095,6
1,0.99,217.16,81.88,66.75,365.79,-7.215733,1.881084,12.079469,6
1,1,217.16,84.55,66.75,368.46,-7.214988,1.894084,11.995132,6
1,1.01,219.83,81.88,66.75,368.46,-7.216486,1.870529,11.971158,6
1,1.02,217.16,81.88,64.97,364.01,-7.183988,1.80936,11.926349,6
1,1.03,219.83,84.55,66.75,371.13,-7.181302,1.769651,11.91713,6
1,1.04,219.83,84.55,66.75,371.13,-7.172837,1.796496,11.952739,6
1,1.05,219.83,84.55,66.75,371.13,-7.182376,1.691288,11.914783,6
1,1.06,222.5,87.22,69.42,379.14,-7.418271,1.556381,11.745036,6
1,1.07,219.83,84.55,69.42,373.8,-7.385837,1.545854,11.737734,6
1,1.08,219.83,84.55,69.42,373.8,-7.326058,1.553907,11.741364,6
1,1.09,219.83,87.22,72.09,379.14,-7.335652,1.562008,11.764325,6
1,1.1,219.83,87.22,72.09,379.14,-7.301892,1.548215,11.767084,6
1,1.11,222.5,89.89,72.09,384.48,-7.28902,1.542307,11.784624,6
1,1.12,222.5,89.89,74.76,387.15,-7.310045,1.520309,11.768059,6
1,1.13,222.3,90,74.7,387,-7.299663,1.511358,11.764476,6
1,1.14,225,90,72,387,-7.370534,1.435791,11.749788,6
1,1.15,225,90,72,387,-7.336559,1.439047,11.743835,6
1,1.16,225,90,72,387,-7.400873,1.430523,11.747029,6
1,1.17,222.3,90,72,384.3,-7.34813,1.44122,11.763322,6
1,1.18,219.6,87.3,72,378.9,-7.412941,1.456092,11.771657,6
1,1.19,222.3,87.3,72,381.6,-7.369193,1.403967,11.783953,6
1,1.2,222.3,90,74.7,387,-7.335569,1.443453,11.774933,6
1,1.21,222.3,90,74.7,387,-7.367701,1.377893,11.767291,6
1,1.22,219.6,90,74.7,384.3,-7.436881,1.355656,11.739254,6
1,1.23,219.6,90,77.4,387,-7.306477,1.465043,11.788271,6
1,1.24,216.9,90,77.4,384.3,-7.329312,1.435982,11.784866,6
1,1.25,216.9,90,77.4,384.3,-7.330265,1.405146,11.76631,6
1,1.26,216.9,90,79.2,386.1,-7.322357,1.416589,11.788159,6
1,1.27,214.2,90,79.2,383.4,-7.323281,1.369607,11.774684,6
1,1.28,215,89.44,79.98,384.42,-7.295772,1.394724,11.804127,6
1,1.29,215,89.44,81.7,386.14,-7.332139,1.399763,11.786923,6
1,1.3,212.42,89.44,81.7,383.56,-7.352811,1.353207,11.761199,6
1,1.31,209.84,89.44,84.28,383.56,-7.315494,1.35964,11.798722,6
1,1.32,207.26,89.44,84.28,380.98,-7.345729,1.386443,11.777353,6
1,1.33,207.26,89.44,84.28,380.98,-7.403336,1.339465,11.742675,6
1,1.34,202.1,86.86,86.86,375.82,-7.399638,1.340313,11.760589,6
1,1.35,199.52,86.86,89.44,375.82,-7.384997,1.337416,11.747802,6
1,1.36,196.94,86.86,89.44,373.24,-7.439845,1.351497,11.739614,6
1,1.37,194.36,86.86,92.02,373.24,-7.427094,1.365195,11.745369,6
1,1.38,191.78,86.86,94.6,373.24,-7.411666,1.313174,11.686871,6
1,1.39,189.2,86.86,97.18,373.24,-7.418431,1.308136,11.656353,6
1,1.4,189.2,89.44,99.76,378.4,-7.405696,1.282325,11.638024,6
1,1.41,187.48,86.86,102.34,376.68,-7.410262,1.288929,11.632027,6
1,1.42,187.48,84.28,102.34,374.1,-7.405577,1.232485,11.587239,6
1,1.43,182.5,84.68,104.39,371.57,-7.401118,1.260568,11.591684,6
1,1.44,179.58,84.68,107.31,371.57,-7.427686,1.258616,11.604605,6
1,1.45,179.58,84.68,107.31,371.57,-7.444379,1.223144,11.568628,6
1,1.46,174.47,84.68,109.5,368.65,-7.449093,1.238533,11.526313,6
1,1.47,174.47,84.68,112.42,371.57,-7.449473,1.235862,11.511102,6
1,1.48,172.28,84.68,114.61,371.57,-7.414946,1.226523,11.498997,6
1,1.49,169.36,84.68,114.61,368.65,-7.42059,1.228659,11.520639,6
1,1.5,167.17,84.68,116.8,368.65,-7.459212,1.195561,11.499807,6
1,1.51,167.17,82.49,116.8,366.46,-7.460223,1.209593,11.486825,6
1,1.52,164.98,84.68,119.72,369.38,-7.495963,1.181139,11.455321,6
1,1.53,162.06,82.49,119.72,364.27,-7.332678,1.143177,11.472157,6
1,1.54,162.06,82.49,121.91,366.46,-7.326107,1.081029,11.484795,6
1,1.55,159.87,82.49,124.83,367.19,-7.325055,1.132135,11.451747,6
1,1.56,156.95,82.49,127.02,366.46,-7.245319,1.058335,11.423126,6
1,1.57,151.84,79.57,129.94,361.35,-7.282558,1.074238,11.423436,6
1,1.58,146.97,79.52,132.06,358.55,-7.327154,1.04963,11.40264,6
1,1.59,142,79.52,137.03,358.55,-7.344932,1.024032,11.392657,6
1,1.6,139.87,79.52,139.87,359.26,-7.354684,1.0338,11.362365,6
1,1.61,132.06,77.39,142,351.45,-7.363435,1.050603,11.341901,6
1,1.62,127.09,74.55,144.84,346.48,-7.305405,1.177244,11.38667,6
1,1.63,122.12,74.55,149.81,346.48,-7.292576,1.099116,11.342757,6
1,1.64,117.15,72.42,154.78,344.35,-7.289156,1.142932,11.414923,6
1,1.65,114.31,72.42,159.75,346.48,-7.277459,1.186827,11.471314,6
1,1.66,112.18,69.58,161.88,343.64,-7.213622,1.252846,11.507992,6
1,1.67,107.21,69.58,166.85,343.64,-7.145806,1.272963,11.520328,6
1,1.68,104.37,69.58,169.69,343.64,-7.102775,1.267839,11.519521,6
1,1.69,102.24,67.45,171.82,341.51,-7.202939,1.168234,11.463105,6
1,1.7,97.27,67.45,171.82,336.54,-6.913484,1.220427,11.638738,6
1,1.71,97.27,64.61,174.66,336.54,-7.005648,1.188296,11.562838,6
1,1.72,94.43,67.45,177.5,339.38,-6.752198,1.037855,11.550249,6
1,1.73,94.32,64.8,177.12,336.24,-6.88414,1.003631,11.430527,6
1,1.74,92.16,64.8,180,336.96,-6.916165,1.167464,11.556196,6
1,1.75,92.16,64.8,180,336.96,-6.836709,1.153206,11.558751,6
1,1.76,92.16,64.8,180,336.96,-6.547267,1.188184,11.660883,6
1,1.77,92.16,64.8,180,336.96,-6.355886,1.040622,11.821202,6
1,1.78,94.32,66.96,177.12,338.4,-6.319237,1.20903,11.64597,6
1,1.79,97.2,69.84,174.96,342,-6.04272,1.248608,11.820457,6
1,1.8,102.24,72,169.92,344.16,-5.423791,1.535329,12.285467,6
1,1.81,107.28,72,164.88,344.16,-5.180362,1.306442,12.236517,6
1,1.82,112.32,77.04,156.96,346.32,-5.111065,1.515761,12.37796,6
1,1.83,122.4,77.04,146.88,346.32,-5.077676,1.309324,12.087383,6
1,1.84,129.6,79.92,136.8,346.32,-5.16478,1.076148,11.906353,6
1,1.85,139.68,84.96,127.44,352.08,-4.762221,1.203266,12.047195,6
1,1.86,151.92,84.96,117.36,354.24,-4.919257,1.125011,11.914024,6
1,1.87,164.88,87.12,104.4,356.4,-4.952578,1.091446,11.798624,6
1,1.88,183.33,88.83,88.83,360.99,-4.685889,1.106354,11.892632,6
1,1.89,202.23,88.83,77.49,368.55,-4.099401,1.393872,12.300813,6
1,1.9,224.91,88.83,66.15,379.89,-4.231848,1.275202,12.318915,6
1,1.91,243.81,86.94,51.03,381.78,-4.01534,1.318066,12.414001,6
1,1.92,268.38,81.27,39.69,389.34,-4.021728,1.494294,12.663764,6
1,1.93,298.62,77.49,32.13,408.24,-3.925901,1.414705,12.773508,6
1,1.94,334.53,69.93,18.9,423.36,-4.324046,1.083794,12.507766,6
1,1.95,364.77,58.59,11.34,434.7,-3.520828,1.51727,12.863951,6
1,1.96,389.34,51.03,5.67,446.04,-3.337288,1.543253,12.812968,6
1,1.97,408.24,41.58,3.78,453.6,-3.628324,1.334768,12.351971,6
1,1.98,423.36,34.02,1.89,459.27,-3.118909,1.605672,12.694774,6
1,1.99,438.48,28.35,0,466.83,-3.059894,1.555053,12.615906,6
1,2,451.71,20.79,0,472.5,-2.962863,1.516215,12.572453,6
1,2.01,461.16,17.01,0,478.17,-3.002412,1.412242,12.418206,6
1,2.02,472.5,11.34,0,483.84,-3.572987,1.385985,11.915075,6
1,2.03,480,9.6,0,489.6,-4.34241,1.496012,11.699322,6
1,2.04,480,3.84,0,483.84,-4.789611,1.963871,11.590314,6
1,2.05,480,1.92,0,481.92,-4.675977,2.681012,12.188297,6
1,2.06,474.24,0,0,474.24,-5.578233,2.491322,11.59158,6
1,2.07,468.48,0,0,468.48,-6.672326,2.788871,11.270373,6
1,2.08,460.8,0,0,460.8,-7.074211,3.656929,11.185266,6
1,2.09,458.88,0,0,458.88,-7.181225,4.318099,11.348304,6
1,2.1,453.12,0,0,453.12,-9.159232,4.365208,10.641823,6
1,2.11,451.2,0,0,451.2,-9.94529,5.049102,10.798456,6
1,2.12,447.36,0,0,447.36,-11.685178,5.091971,10.791739,6
1,2.13,443.52,0,0,443.52,-12.783367,5.531497,10.446142,6
1,2.14,439.68,0,0,439.68,-14.654663,5.897017,10.179571,6
1,2.15,435.84,0,0,435.84,-15.635176,6.107978,9.694328,6
1,2.16,432,0,0,432,-16.767217,6.451453,9.707039,6
1,2.17,426.24,0,0,426.24,-18.573036,6.363171,9.705697,6
1,2.18,424.86,0,0,424.86,-19.688251,7.40849,9.222647,6
1,2.19,424.86,0,0,424.86,-21.643054,7.542422,8.758726,6
1,2.2,427.05,0,0,427.05,-22.470576,7.487799,8.438573,6
1,2.21,429.24,0,0,429.24,-23.985362,8.096603,8.458859,6
1,2.22,433.62,0,0,433.62,-25.20183,7.828072,8.07408,6
1,2.23,438,0,0,438,-27.376747,7.825178,7.593792,6
1,2.24,446.76,0,0,446.76,-27.985189,8.161761,7.619121,6
1,2.25,459.9,0,0,459.9,-29.314234,8.118334,7.099587,6
1,2.26,470.85,0,0,470.85,-30.495356,8.235094,6.817958,6
1,2.27,486.18,0,0,486.18,-31.286202,8.478032,6.835089,6
1,2.28,499.32,0,0,499.32,-31.457945,8.827997,7.001801,6
1,2.29,512.46,0,0,512.46,-32.683174,8.130582,6.488168,6
1,2.3,521.22,0,0,521.22,-32.791396,8.381737,6.501319,6
1,2.31,534.36,0,0,534.36,-33.427517,8.279928,6.38523,6
1,2.32,547.5,0,0,547.5,-33.801285,8.210797,6.23202,6
1,2.33,550.81,0,0,550.81,-33.877067,8.184582,6.229774,6
1,2.34,557.5,0,0,557.5,-34.208231,8.151248,6.218987,6
1,2.35,557.5,0,0,557.5,-34.597438,8.213791,6.207322,6
1,2.36,557.5,0,0,557.5,-34.687631,8.282313,6.308293,6
1,2.37,550.81,0,0,550.81,-34.715094,8.305681,6.435486,6
1,2.38,548.58,0,0,548.58,-35.287616,8.069046,6.420037,6
1,2.39,544.12,0,0,544.12,-35.625843,7.747322,6.404278,6
1,2.4,544.12,0,0,544.12,-35.811161,7.906887,6.3913,6
1,2.41,539.66,0,0,539.66,-35.827521,7.831734,6.499867,6
1,2.42,539.66,0,0,539.66,-35.838593,7.811145,6.660618,6
1,2.43,537.43,0,0,537.43,-35.740693,7.88709,6.726641,6
1,2.44,532.97,0,0,532.97,-35.788756,7.847844,6.8377,6
1,2.45,532.97,0,0,532.97,-35.756257,7.785259,6.948707,6
1,2.46,530.74,0,0,530.74,-35.698577,7.839681,6.902546,6
1,2.47,528.51,0,0,528.51,-35.765778,7.757954,6.961029,6
1,2.48,530.88,0,0,530.88,-35.710492,7.765352,6.852497,6
1,2.49,530.88,0,0,530.88,-35.779011,7.649409,6.904197,6
1,2.5,530.88,0,0,530.88,-35.815175,7.692891,6.827846,6
1,2.51,530.88,0,0,530.88,-35.827674,7.668868,6.850625,6
1,2.52,530.88,0,0,530.88,-35.885172,7.748852,6.775722,6
1,2.53,533.12,0,0,533.12,-35.887985,7.741396,6.75048,6
1,2.54,535.36,0,0,535.36,-35.582466,7.927914,6.900395,6
1,2.55,539.84,0,0,539.84,-35.638217,7.861995,6.79528,6
1,2.56,544.32,0,0,544.32,-35.511055,7.938758,6.923828,6
1,2.57,546.56,0,0,546.56,-35.993897,7.534072,6.636703,6
1,2.58,548.8,0,0,548.8,-36.052112,7.475766,6.604121,6
1,2.59,551.04,0,0,551.04,-35.965176,7.445942,6.532884,6
1,2.6,553.28,0,0,553.28,-35.953727,7.448069,6.485013,6
1,2.61,555.52,0,0,555.52,-35.941735,7.440073,6.521473,6
1,2.62,560,0,0,560,-35.903138,7.455254,6.585837,6
1,2.63,562.5,0,0,562.5,-35.858122,7.491089,6.584507,6
1,2.64,562.5,0,0,562.5,-35.771805,7.508802,6.586736,6
1,2.65,562.5,0,0,562.5,-35.718706,7.49076,6.538299,6
1,2.66,562.5,0,0,562.5,-35.661513,7.467918,6.542137,6
1,2.67,562.5,0,0,562.5,-35.158144,7.769951,6.854392,6
1,2.68,562.5,0,0,562.5,-35.607189,7.47494,6.684368,6
1,2.69,562.5,0,0,562.5,-35.121259,7.773481,6.787695,6
1,2.7,558,0,0,558,-35.303312,7.63878,6.701586,6
1,2.71,562.5,0,0,562.5,-35.475079,7.461757,6.56455,6
1,2.72,555.75,0,0,555.75,-34.968336,7.756537,6.690591,6
1,2.73,553.5,0,0,553.5,-34.588509,7.959589,6.907769,6
1,2.74,551.25,0,0,551.25,-34.388564,8.027019,6.925165,6
1,2.75,551.25,0,0,551.25,-34.427126,7.988799,6.873179,6
1,2.76,549,0,0,549,-34.216887,8.181333,6.978194,6
1,2.77,544.5,0,0,544.5,-34.668347,7.694058,6.793239,6
1,2.78,542.5,0,0,542.5,-34.610605,7.687462,6.77006,6
1,2.79,542.5,0,0,542.5,-34.551092,7.708793,6.758093,6
1,2.8,538.16,0,0,538.16,-34.473502,7.754546,6.728809,6
1,2.81,535.99,0,0,535.99,-34.446958,7.746972,6.669197,6
1,2.82,533.82,0,0,533.82,-34.406787,7.787371,6.664392,6
1,2.83,529.48,0,0,529.48,-34.308569,7.797965,6.63061,6
1,2.84,527.31,0,0,527.31,-34.319998,7.808956,6.643606,6
1,2.85,520.8,0,0,520.8,-34.229917,7.829844,6.607686,6
1,2.86,518.63,0,0,518.63,-34.23795,7.846128,6.678698,6
1,2.87,516.46,0,0,516.46,-34.221729,7.895885,6.703328,6
1,2.88,514.29,0,0,514.29,-34.171602,8.029085,6.785085,6
1,2.89,509.95,0,0,509.95,-33.992628,7.920752,6.713919,6
1,2.9,503.44,0,0,503.44,-33.879314,7.668902,6.742947,6
1,2.91,494.76,0,0,494.76,-33.779987,7.631417,6.867789,6
1,2.92,483.91,0,0,483.91,-33.737421,7.557056,6.956513,6
1,2.93,472.5,0,0,472.5,-33.741935,7.453187,6.975291,6
1,2.94,459.27,0,0,459.27,-33.697721,7.316063,7.009404,6
1,2.95,444.15,0,0,444.15,-33.407571,7.526255,6.843407,6
1,2.96,430.92,0,0,430.92,-33.168272,7.678611,6.822136,6
1,2.97,423.36,0,0,423.36,-33.024843,7.690127,6.708672,6
1,2.98,412.02,0,0,412.02,-32.948525,7.689446,6.730741,6
1,2.99,404.46,0,0,404.46,-33.066932,7.959233,6.752254,6
1,3,396.9,0,0,396.9,-32.946213,8.038587,7.154981,6
1,3.01,387.45,0,0,387.45,-32.482493,8.189264,7.534514,6
1,3.02,372.33,0,0,372.33,-32.06737,8.070061,8.053704,6
1,3.03,359.1,0,0,359.1,-31.788134,7.65107,8.515955,6
1,3.04,359.1,0,0,359.1,-31.676937,7.092049,8.779675,6
1,3.05,364.77,0,0,364.77,-31.344897,6.471639,9.072955,6
1,3.06,372.33,0,0,372.33,-30.6811,6.706399,9.461187,6
1,3.07,379.89,0,0,379.89,-29.637893,6.702142,9.631599,6
1,3.08,382.5,0,0,382.5,-28.846492,6.810526,9.720431,6
1,3.09,382.5,0,0,382.5,-28.345894,6.640639,9.76093,6
1,3.1,376.38,0,0,376.38,-28.139851,6.376333,9.191928,6
1,3.11,368.73,0,0,368.73,-27.768419,6.131951,9.164011,6
1,3.12,356.49,0,0,356.49,-26.677198,6.402928,9.398986,6
1,3.13,356.49,0,0,356.49,-26.447188,6.282386,9.263778,6
1,3.14,354.96,0,0,354.96,-26.13064,6.364789,9.683722,6
1,3.15,356.49,0,0,356.49,-25.743,6.621145,9.889937,6
1,3.16,361.08,0,0,361.08,-25.258678,6.95191,9.737835,6
1,3.17,367.2,0,0,367.2,-24.477577,7.12546,10.051414,6
1,3.18,367.2,0,0,367.2,-24.349546,6.644363,10.034048,6
1,3.19,367.2,0,0,367.2,-23.202514,6.694234,10.300695,6
1,3.2,359.55,0,0,359.55,-23.20825,6.458459,9.91373,6
1,3.21,354.96,0,0,354.96,-22.375497,6.761189,10.165479,6
1,3.22,351.9,0,0,351.9,-22.036565,6.631614,9.764996,6
1,3.23,358.8,0,0,358.8,-21.272987,6.626986,9.705376,6
1,3.24,371.28,0,0,371.28,-20.489991,5.945338,9.219172,6
1,3.25,379.08,0,0,379.08,-19.257591,6.317063,9.514115,6
1,3.26,390,0,0,390,-19.44904,5.514597,9.428283,6
1,3.27,390,0,0,390,-18.737264,6.139579,9.169793,6
1,3.28,382.2,1.56,0,383.76,-18.548132,6.383602,9.252703,6
1,3.29,363.48,1.56,0,365.04,-17.765967,6.388374,9.505184,6
1,3.3,346.32,4.68,0,351,-17.052922,6.134649,9.59564,6
1,3.31,344.76,4.68,0,349.44,-15.556745,6.46777,10.252185,6
1,3.32,354.12,6.24,0,360.36,-15.731677,5.860456,10.066639,6
1,3.33,366.6,9.36,0,375.96,-14.489015,6.012489,10.245391,6
1,3.34,374.4,12.48,0,386.88,-13.281354,5.515629,10.766038,6
1,3.35,382.2,12.48,0,394.68,-12.745456,5.395112,10.775391,6
1,3.36,383.76,17.16,0,400.92,-12.746468,4.712865,10.256549,6
1,3.37,382.2,18.72,0,400.92,-11.58504,4.767134,10.340832,6
1,3.38,370,23.68,1.48,395.16,-10.971616,3.678006,10.079518,6
1,3.39,349.28,29.6,4.44,383.32,-10.340509,3.539215,10.46833,6
1,3.4,324.12,34.04,4.44,362.6,-9.518,3.2778,10.723202,6
1,3.41,312.28,41.44,7.4,361.12,-8.908487,2.912953,10.732574,6
1,3.42,301.92,56.24,11.84,370,-8.144757,2.490727,10.771392,6
1,3.43,304.88,74,23.68,402.56,-7.983844,2.101148,10.703968,6
1,3.44,306.36,96.2,48.84,451.4,-7.763082,2.031846,10.529463,6
1,3.45,306.36,116.92,81.4,504.68,-6.839745,1.990551,10.939392,6
1,3.46,298.96,128.76,103.6,531.32,-6.603319,1.962909,11.060253,6
1,3.47,288.6,134.68,116.92,540.2,-6.35183,1.557856,11.016778,6
1,3.48,279.72,134.68,119.88,534.28,-5.355555,1.117416,11.068052,6
1,3.49,266.4,128.76,116.92,512.08,-4.627889,1.199192,11.698069,6
1,3.5,254.56,121.36,109.52,485.44,-4.952237,0.685061,11.505824,6
1,3.51,241.24,116.92,102.12,460.28,-3.97114,0.50246,11.968372,6
1,3.52,232.36,109.52,96.2,438.08,-4.661311,0.149502,11.472615,6
1,3.53,222.5,102.35,94.34,419.19,-4.973077,0.057135,11.144071,6
1,3.54,209.15,99.68,94.34,403.17,-4.728695,0.415972,11.559658,6
1,3.55,199.36,97.01,97.01,393.38,-5.183179,0.611992,11.908738,6
1,3.56,189.57,94.34,102.35,386.26,-5.63097,0.868946,12.287502,6
1,3.57,179.78,94.34,109.47,383.59,-5.961331,1.101244,12.550205,6
1,3.58,164.65,91.67,117.48,373.8,-6.767275,0.819443,12.11229,6
1,3.59,154.86,94.34,129.94,379.14,-6.723233,0.67109,12.030653,6
1,3.6,144.18,94.34,142.4,380.92,-6.944683,0.568967,11.759868,6
1,3.61,137.06,99.68,156.64,393.38,-7.122234,0.55421,11.543712,6
1,3.62,137.06,102.35,167.32,406.73,-7.079967,0.559063,11.602023,6
1,3.63,137.06,104.13,174.44,415.63,-7.143224,0.329818,11.688968,6
