Grounded,Time[secs],Forefoot Force[N],Midfoot Force[N],Heel Force[N],TForce[N],RAnkleFlexion,RAnkleInversion,RAnkleAbduction,Person
0,0.01,369,206.64,129.56,705.2,-3.409022,-2.391103,12.801769,7
0,0.02,387.04,205,116.44,708.48,-3.160353,-2.096313,12.815207,7
0,0.03,410,201.72,101.68,713.4,-2.805154,-1.97102,12.781809,7
0,0.04,435.81,190.53,78.84,705.18,-2.619934,-2.076413,12.54484,7
0,0.05,466.47,177.39,56.94,700.8,-2.388004,-2.322628,12.376489,7
0,0.06,488.37,159.87,39.42,687.66,-2.326919,-2.521022,12.129407,7
0,0.07,512.46,137.97,24.09,674.52,-2.222491,-2.375477,12.136254,7
0,0.08,529.98,116.07,10.95,657,-2.03156,-2.115667,12.149257,7
0,0.09,540.93,96.36,4.38,641.67,-1.764429,-2.063066,11.98184,7
0,0.1,547.5,78.84,0,626.34,-1.564723,-1.990666,11.564766,7
0,0.11,547.5,61.32,0,608.82,-1.10411,-1.635884,11.472065,7
0,0.12,536.55,50.37,0,586.92,-1.28338,-1.487507,11.339822,7
0,0.13,521.22,41.61,0,562.83,-1.092318,-0.841846,11.166281,7
0,0.14,503.7,30.66,0,534.36,-0.989177,0.007727,11.051374,7
0,0.15,479.61,24.09,0,503.7,-1.105003,0.471792,10.901799,7
0,0.16,448.95,15.33,0,464.28,-1.824984,0.721864,10.250521,7
0,0.17,416.1,10.95,0,427.05,-2.324922,1.173822,9.950814,7
0,0.18,376.68,8.76,0,385.44,-2.642123,1.88148,9.72734,7
0,0.19,330,3.96,0,333.96,-3.197358,2.3527,9.29168,7
0,0.2,277.2,3.96,0,281.16,-3.698378,3.291666,9.305399,7
0,0.21,232.32,3.96,0,236.28,-4.834398,3.837622,8.829862,7
0,0.22,182.16,3.96,0,186.12,-5.707774,4.311807,8.484224,7
0,0.23,134.64,1.32,0,135.96,-6.652193,5.120216,8.194159,7
0,0.24,92.4,1.32,0,93.72,-8.097136,5.231724,7.444592,7
0,0.25,56.76,0,0,56.76,-7.830016,6.709477,7.321897,7
0,0.26,31.68,0,0,31.68,-8.916545,6.713073,7.078522,7
0,0.27,22.44,0,1.32,23.76,-9.804227,7.046456,7.608459,7
0,0.28,14.52,0,3.96,18.48,-9.754999,7.829058,7.992764,7
0,0.29,11.88,0,3.96,15.84,-9.328908,9.1045,9.044828,7
0,0.3,9.24,0,3.96,13.2,-9.773363,9.166456,9.652053,7
0,0.31,9.24,0,3.96,13.2,-8.450467,8.226495,11.445544,7
0,0.32,9.24,0,3.96,13.2,-6.196673,7.122173,12.573695,7
0,0.33,6.6,0,3.96,10.56,-4.60179,5.584571,12.838547,7
0,0.34,7.5,0,7.5,15,-2.391426,4.531972,12.90757,7
0,0.35,4.98,0,7.5,12.48,0.586977,4.808866,13.522451,7
0,0.36,4.98,0,7.5,12.48,1.760377,4.231831,13.761816,7
0,0.37,2.49,0,7.5,9.99,3.496112,4.544278,14.236346,7
0,0.38,2.49,0,7.5,9.99,4.135759,3.153454,13.343158,7
0,0.39,2.49,0,7.5,9.99,5.248711,3.050882,13.548553,7
0,0.4,0,0,7.5,7.5,6.036583,3.154598,13.753359,7
0,0.41,0,0,7.5,7.5,7.278701,3.860024,14.499253,7
0,0.42,0,0,7.5,7.5,7.95062,3.643869,14.221757,7
0,0.43,0,0,7.5,7.5,8.319248,3.55184,14.018823,7
0,0.44,0,0,7.5,7.5,8.736971,3.396625,13.918424,7
0,0.45,0,0,7.5,7.5,8.521635,2.724017,13.422405,7
0,0.46,0,0,7.5,7.5,8.557828,3.103879,13.899572,7
0,0.47,0,0,7.5,7.5,8.424824,3.259907,13.59707,7
0,0.48,0,0,4.98,4.98,8.351274,3.127176,13.56309,7
0,0.49,0,0,4.98,4.98,8.32033,3.180412,13.786605,7
0,0.5,0,0,4.94,4.94,8.444028,3.303228,13.967169,7
0,0.51,0,0,4.94,4.94,8.232104,3.906203,14.114107,7
0,0.52,0,0,2.28,2.28,8.073082,3.081683,13.290485,7
0,0.53,0,0,4.94,4.94,7.867736,3.291873,13.515873,7
0,0.54,0,0,2.28,2.28,7.815286,2.765292,13.805578,7
0,0.55,0,0,4.94,4.94,7.523809,3.098509,13.833835,7
0,0.56,0,0,2.28,2.28,6.852931,2.425374,14.253267,7
0,0.57,0,0,2.28,2.28,6.264983,2.293905,14.317507,7
0,0.58,0,0,2.28,2.28,5.662472,3.08202,14.632436,7
0,0.59,14.82,2.28,2.28,19.38,4.637657,1.938515,13.517037,7
0,0.6,34.96,4.94,7.22,47.12,3.700539,3.172979,13.438148,7
0,0.61,44.84,7.22,2.28,54.34,1.727966,2.361887,13.606916,7
0,0.62,57.38,9.88,2.28,69.54,1.139837,1.122158,14.116356,7
0,0.63,74.86,12.16,2.28,89.3,1.464371,1.276097,14.757025,7
0,0.64,95,14.82,4.94,114.76,1.702977,1.130803,14.366284,7
0,0.65,119.79,19.36,4.84,143.99,1.469388,1.296776,13.759898,7
0,0.66,136.73,21.78,4.84,163.35,0.640073,1.565825,12.66962,7
0,0.67,154.88,24.2,4.84,183.92,1.078996,1.112947,13.351929,7
0,0.68,171.82,29.04,4.84,205.7,1.070796,0.750005,13.949927,7
0,0.69,192.39,31.46,4.84,228.69,0.988347,0.885522,14.510942,7
0,0.7,209.33,33.88,4.84,248.05,0.746947,1.826305,14.306552,7
0,0.71,223.85,36.3,4.84,264.99,0.904989,1.921799,14.248537,7
0,0.72,234.74,39.93,4.84,279.51,0.697911,1.433147,14.009587,7
0,0.73,246.84,42.35,4.84,294.03,0.902939,1.577799,14.062423,7
0,0.74,256.52,47.19,4.84,308.55,0.940174,1.529339,14.31301,7
0,0.75,269.83,49.61,4.84,324.28,0.828949,1.624276,14.432935,7
0,0.76,277.09,52.03,4.84,333.96,0.828267,1.56399,14.357207,7
0,0.77,289.19,54.45,4.84,348.48,1.052837,1.366656,14.073173,7
0,0.78,294.03,56.87,4.84,355.74,1.249663,0.548519,13.629327,7
0,0.79,302.5,59.29,4.84,366.63,1.484408,0.17181,13.513843,7
0,0.8,308.88,59.4,3.96,372.24,1.511357,0.323797,13.71003,7
0,0.81,314.16,59.4,3.96,377.52,1.641994,0.682435,13.914771,7
0,0.82,316.8,62.04,6.6,385.44,1.842425,0.738176,14.006535,7
0,0.83,322.08,62.04,6.6,390.72,2.068444,0.506857,14.013638,7
0,0.84,324.72,59.4,3.96,388.08,2.22333,0.206565,13.922472,7
0,0.85,327.36,59.4,3.96,390.72,2.24539,0.114922,13.897919,7
0,0.86,330,59.4,3.96,393.36,2.32744,0.194798,13.985417,7
0,0.87,327.36,56.76,1.32,385.44,2.313445,0.115668,14.051638,7
0,0.88,330,54.12,3.96,388.08,2.330599,-0.085463,14.030415,7
0,0.89,327.36,51.48,1.32,380.16,2.328698,-0.136418,14.017667,7
0,0.9,327.36,51.48,3.96,382.8,2.297756,-0.089449,13.984649,7
0,0.91,330,51.48,3.96,385.44,2.259024,-0.100677,13.870305,7
0,0.92,327.36,48.84,3.96,380.16,2.1243,-0.21894,13.698713,7
0,0.93,327.36,48.84,3.96,380.16,2.068675,-0.276477,13.549139,7
0,0.94,324.72,51.48,3.96,380.16,2.016013,-0.270957,13.480402,7
0,0.95,322.5,49.02,3.87,375.39,1.958121,-0.244334,13.466497,7
0,0.96,319.92,51.6,3.87,375.39,1.925039,-0.20506,13.4562,7
0,0.97,314.76,51.6,3.87,370.23,1.551138,-0.363345,13.127301,7
0,0.98,312.18,51.6,3.87,367.65,1.957811,-0.266135,13.392629,7
0,0.99,309.6,54.18,3.87,367.65,1.384449,-0.585114,12.897364,7
0,1,307.02,54.18,6.45,367.65,2.154712,-0.25682,13.501144,7
0,1.01,304.44,54.18,3.87,362.49,2.133241,-0.288538,13.49691,7
0,1.02,299.28,56.76,3.87,359.91,2.266669,-0.278321,13.638001,7
0,1.03,296.7,56.76,6.45,359.91,2.353422,-0.375593,13.724544,7
0,1.04,294.12,59.34,3.87,357.33,2.453748,-0.291363,13.880325,7
0,1.05,291.54,59.34,6.45,357.33,2.536728,-0.303057,13.971249,7
0,1.06,286.38,61.92,3.87,352.17,2.652787,-0.285953,14.056495,7
0,1.07,283.8,64.5,6.45,354.75,2.788442,-0.323434,14.225508,7
0,1.08,281.22,67.08,6.45,354.75,3.393657,-0.405764,14.062635,7
0,1.09,279.93,69.66,6.45,356.04,3.355242,0.124345,14.579552,7
0,1.1,277.5,72.15,6.66,356.31,3.664197,-0.349032,14.384923,7
0,1.11,274.17,74.37,6.66,355.2,3.859449,-0.333467,14.523823,7
0,1.12,269.73,74.37,6.66,350.76,3.855975,-0.283315,14.554246,7
0,1.13,266.4,76.59,6.66,349.65,4.020103,-0.265368,14.698666,7
0,1.14,264.18,76.59,6.66,347.43,4.097063,-0.170807,14.707784,7
0,1.15,261.96,76.59,6.66,345.21,4.10325,-0.19311,14.636301,7
0,1.16,254.19,76.59,6.66,337.44,4.21366,-0.146235,14.58676,7
0,1.17,246.42,76.59,6.66,329.67,4.424047,-0.112766,14.612743,7
0,1.18,241.98,76.59,9.99,328.56,4.504673,0.523954,15.022151,7
0,1.19,241.98,79.92,6.66,328.56,4.72385,0.761622,15.127485,7
0,1.2,241.98,82.14,9.99,334.11,4.834962,0.726193,15.116364,7
0,1.21,244.2,82.14,6.66,333,5.106143,0.879047,15.328261,7
0,1.22,244.2,84.36,9.99,338.55,5.309746,0.48844,15.619858,7
0,1.23,244.2,84.36,9.99,338.55,5.544509,0.69751,15.382712,7
0,1.24,244.2,86.58,9.99,340.77,5.686786,0.605195,15.488952,7
0,1.25,244.11,86.52,9.27,339.9,5.531166,0.523759,15.600938,7
0,1.26,247.2,86.52,9.27,342.99,6.451709,-1.069382,14.632361,7
0,1.27,249.26,86.52,9.27,345.05,5.922905,0.216202,15.926814,7
0,1.28,252.35,86.52,9.27,348.14,6.008443,0.500435,15.59385,7
0,1.29,257.5,84.46,9.27,351.23,6.051374,0.455547,15.63529,7
0,1.3,252.35,82.4,9.27,344.02,6.184103,0.359426,15.628463,7
0,1.31,249.26,79.31,7.21,335.78,6.11203,0.459203,15.769236,7
0,1.32,249.26,77.25,7.21,333.72,5.967737,0.513234,15.819921,7
0,1.33,249.26,74.16,7.21,330.63,5.902673,0.542262,15.91765,7
0,1.34,252.35,72.1,7.21,331.66,5.793549,0.548554,15.851618,7
0,1.35,254.41,69.01,7.21,330.63,5.739503,0.051185,15.505461,7
0,1.36,252.35,66.95,7.21,326.51,5.686393,0.079032,15.604604,7
0,1.37,247.2,64.89,7.21,319.3,5.726589,-0.172075,15.611495,7
0,1.38,244.11,61.8,7.21,313.12,5.274814,-0.330413,15.617033,7
0,1.39,242.05,61.8,7.21,311.06,5.067268,-0.228091,15.506151,7
0,1.4,242.19,62.01,7.02,311.22,5.021219,-0.26458,15.625433,7
0,1.41,242.19,59.67,4.68,306.54,4.946339,-0.1939,15.685207,7
0,1.42,246.87,59.67,4.68,311.22,5.042751,-0.250565,15.81164,7
0,1.43,251.55,62.01,7.02,320.58,5.090549,-0.112813,15.752519,7
0,1.44,257.4,62.01,7.02,326.43,5.101519,-0.081487,15.586977,7
0,1.45,259.74,62.01,4.68,326.43,5.159058,0.018788,15.593997,7
0,1.46,266.76,62.01,4.68,333.45,5.142689,-0.155784,15.456746,7
0,1.47,271.44,62.01,4.68,338.13,5.156615,-0.178945,15.391527,7
0,1.48,281.97,62.01,4.68,348.66,5.243124,-0.308256,15.395927,7
0,1.49,288.99,59.67,4.68,353.34,5.252244,-0.380213,15.284284,7
0,1.5,292.5,57.33,4.68,354.51,5.258861,-0.353812,15.197955,7
0,1.51,292.5,57.33,4.68,354.51,5.292452,-0.188219,14.969488,7
0,1.52,284.31,51.48,4.68,340.47,5.614908,-0.192642,15.072285,7
0,1.53,281.97,49.14,4.68,335.79,5.400278,-0.163605,14.929246,7
0,1.54,279.63,46.8,4.68,331.11,5.227,-0.291183,14.860682,7
0,1.55,274.95,42.12,2.34,319.41,4.981709,-0.13637,14.779493,7
0,1.56,277.29,42.12,4.68,324.09,4.869501,-0.033662,14.840332,7
0,1.57,277.29,39.78,2.34,319.41,5.016177,0.103491,14.606029,7
0,1.58,284.31,37.44,2.34,324.09,4.765466,0.572717,14.988468,7
0,1.59,286.65,37.44,2.34,326.43,4.488889,0.749908,15.088036,7
0,1.6,284.31,33.93,2.34,320.58,4.347739,1.033354,15.207351,7
0,1.61,281.97,33.93,2.34,318.24,4.319254,0.477307,15.142173,7
0,1.62,277.29,31.59,2.34,311.22,4.305873,0.334976,15.086069,7
0,1.63,274.95,31.59,2.34,308.88,4.142536,0.126601,15.174063,7
0,1.64,274.95,29.25,2.34,306.54,3.95982,0.014505,15.2268,7
0,1.65,277.29,29.25,2.34,308.88,4.002965,0.003847,15.110293,7
0,1.66,279.63,29.25,2.34,311.22,4.141784,0.131934,15.0467,7
0,1.67,284.31,26.91,2.34,313.56,4.039176,0.10936,14.912034,7
0,1.68,286.65,29.25,2.34,318.24,3.977335,0.044381,14.905016,7
0,1.69,292.5,26.91,4.68,324.09,4.073151,0.079069,14.834161,7
0,1.7,297.37,26.2,1.31,324.88,4.166634,0.024182,14.761359,7
0,1.71,299.99,24.89,1.31,326.19,4.167942,-0.037776,14.662693,7
0,1.72,299.99,24.89,1.31,326.19,4.104275,-0.03442,14.614369,7
0,1.73,303.92,24.89,1.31,330.12,4.232091,0.042357,14.701962,7
0,1.74,303.92,22.27,1.31,327.5,4.010009,-0.847024,13.780205,7
0,1.75,306.54,19.65,1.31,327.5,3.898241,-0.80083,13.750958,7
0,1.76,309.16,19.65,1.31,330.12,4.140617,-0.692898,13.649961,7
0,1.77,309.16,17.03,1.31,327.5,4.09489,-0.753673,13.593222,7
0,1.78,314.4,17.03,3.93,335.36,4.194062,0.075145,14.505377,7
0,1.79,317.02,14.41,1.31,332.74,3.797518,-0.156639,14.287827,7
0,1.8,319.64,14.41,3.93,337.98,3.764511,-0.158649,14.174362,7
0,1.81,322.26,11.79,1.31,335.36,3.564117,-0.869875,13.481594,7
0,1.82,324.88,11.79,1.31,337.98,3.502464,-0.167483,14.167676,7
0,1.83,327.5,9.17,1.31,337.98,3.54148,-0.064953,14.221389,7
0,1.84,327.5,9.17,3.93,340.6,3.36136,-0.056464,14.208127,7
0,1.85,327.04,8.76,4.38,340.18,3.301235,-0.024263,14.038417,7
0,1.86,324.12,8.76,4.38,337.26,3.349135,-0.119291,13.999752,7
0,1.87,327.04,8.76,1.46,337.26,3.305861,-0.125398,13.98313,7
0,1.88,329.96,8.76,4.38,343.1,3.289088,-0.155775,13.943306,7
0,1.89,331.42,8.76,4.38,344.56,3.327502,-0.19132,13.902167,7
0,1.9,334.34,8.76,1.46,344.56,3.390573,-0.166943,13.864935,7
0,1.91,338.72,8.76,4.38,351.86,3.423249,-0.185882,13.804216,7
0,1.92,344.56,11.68,1.46,357.7,3.374435,-0.23952,13.733184,7
0,1.93,348.94,8.76,1.46,359.16,3.367073,-0.255559,13.681493,7
0,1.94,354.78,11.68,4.38,370.84,3.408767,-0.332724,13.641865,7
0,1.95,359.16,11.68,4.38,375.22,3.320832,-0.308941,13.632108,7
0,1.96,362.08,11.68,4.38,378.14,3.415994,-0.203468,13.708667,7
0,1.97,362.08,11.68,4.38,378.14,3.445489,-0.234263,13.720948,7
0,1.98,365,11.68,1.46,378.14,3.355572,-0.149949,13.849032,7
0,1.99,365,14.6,1.46,381.06,3.444935,-0.157982,13.869016,7
0,2,367.5,11.76,1.47,380.73,3.436292,-0.257039,13.832422,7
0,2.01,364.56,14.7,4.41,383.67,3.540334,-0.320573,13.809647,7
0,2.02,361.62,14.7,4.41,380.73,3.501065,-0.288043,13.788542,7
0,2.03,358.68,14.7,4.41,377.79,3.495605,-0.334563,13.758196,7
0,2.04,357.21,14.7,1.47,373.38,3.520853,-0.397064,13.656307,7
0,2.05,354.27,14.7,1.47,370.44,3.55074,-0.376678,13.669337,7
0,2.06,351.33,14.7,1.47,367.5,3.526438,-0.358718,13.653849,7
0,2.07,349.86,14.7,1.47,366.03,3.5031,-0.292723,13.648966,7
0,2.08,346.92,14.7,1.47,363.09,3.47881,-0.267772,13.603569,7
0,2.09,346.92,14.7,1.47,363.09,3.480277,-0.229697,13.524271,7
0,2.1,346.92,14.7,0,361.62,3.46456,-0.161763,13.572798,7
0,2.11,346.92,14.7,1.47,363.09,3.460447,-0.20331,13.538136,7
0,2.12,343.98,14.7,1.47,360.15,3.514614,-0.151993,13.588919,7
