Grounded,Time[secs],Forefoot Force[N],Midfoot Force[N],Heel Force[N],TForce[N],RAnkleFlexion,RAnkleInversion,RAnkleAbduction,Person
1,1.04,170,92.48,139.4,401.88,-13.048342,4.274259,12.342064,9
1,1.05,170,92.48,139.4,401.88,-13.046138,4.271999,12.303281,9
1,1.06,167.28,92.48,139.4,399.16,-13.071833,4.258053,12.310298,9
1,1.07,167.28,92.48,139.4,399.16,-13.083989,4.264828,12.344942,9
1,1.08,167.28,92.48,139.4,399.16,-13.080204,4.264556,12.333307,9
1,1.09,167.28,92.48,139.4,399.16,-13.051715,4.236869,12.333054,9
1,1.1,167.28,92.48,139.4,399.16,-13.053992,4.240427,12.339528,9
1,1.11,167.28,89.76,137.36,394.4,-13.038705,4.234812,12.360547,9
1,1.12,167.28,89.76,137.36,394.4,-13.036289,4.242379,12.361682,9
1,1.13,170,89.76,137.36,397.12,-13.015815,4.22429,12.337463,9
1,1.14,167.5,89.78,137.35,394.63,-13.045997,4.225664,12.348302,9
1,1.15,167.5,89.78,139.36,396.64,-13.000675,4.241613,12.336662,9
1,1.16,167.5,89.78,139.36,396.64,-13.00954,4.23782,12.335164,9
1,1.17,167.5,89.78,139.36,396.64,-13.016078,4.221116,12.337431,9
1,1.18,164.82,89.78,139.36,393.96,-13.017002,4.228827,12.34516,9
1,1.19,164.82,87.1,139.36,391.28,-13.068145,4.196644,12.331511,9
1,1.2,164.82,87.1,139.36,391.28,-13.023294,4.205622,12.309279,9
1,1.21,164.82,89.78,139.36,393.96,-13.0165,4.213186,12.317459,9
1,1.22,164.82,89.78,142.04,396.64,-12.999221,4.171733,12.297378,9
1,1.23,162.14,89.78,142.04,393.96,-13.009338,4.160988,12.310069,9
1,1.24,159.46,89.78,142.04,391.28,-12.935952,4.17059,12.309027,9
1,1.25,159.46,87.1,144.72,391.28,-12.951151,4.165511,12.282601,9
1,1.26,157.45,87.1,144.72,389.27,-12.953946,4.152612,12.255083,9
1,1.27,154.77,87.1,147.4,389.27,-12.987452,4.181066,12.279415,9
1,1.28,154.77,84.42,149.41,388.6,-12.929288,4.12242,12.256651,9
1,1.29,152.09,84.42,149.41,385.92,-12.932339,4.100029,12.237829,9
1,1.3,147.46,82.49,151.84,381.79,-12.801444,4.162103,12.25275,9
1,1.31,144.54,82.49,154.76,381.79,-12.780142,4.143457,12.207085,9
1,1.32,142.35,82.49,154.76,379.6,-12.667504,4.161252,12.169592,9
1,1.33,137.24,79.57,156.95,373.76,-12.622076,4.13,12.17816,9
1,1.34,134.32,79.57,162.06,375.95,-12.602222,4.167563,12.168708,9
1,1.35,132.13,79.57,164.98,376.68,-12.543473,4.142803,12.195004,9
1,1.36,129.94,79.57,169.36,378.87,-12.513027,4.064544,12.135601,9
1,1.37,124.83,79.57,172.28,376.68,-12.474279,4.041641,12.122113,9
1,1.38,121.91,77.38,174.47,373.76,-12.426961,4.084647,12.043495,9
1,1.39,119.72,77.38,179.58,376.68,-12.197599,4.123381,12.048608,9
1,1.4,116.8,77.38,179.58,373.76,-12.037889,4.0901,12.022227,9
1,1.41,116.8,77.38,182.5,376.68,-11.947831,4.016201,12.13239,9
1,1.42,116.8,77.38,179.58,373.76,-11.905812,4.126927,12.201147,9
1,1.43,116.8,77.38,182.5,376.68,-11.688163,4.154922,12.164527,9
1,1.44,116.8,77.38,182.5,376.68,-11.541314,4.180587,12.138853,9
1,1.45,116.92,76.96,179.82,373.7,-11.47275,4.145272,12.240705,9
1,1.46,116.92,76.96,179.82,373.7,-11.308921,4.247438,12.243544,9
1,1.47,119.88,76.96,176.86,373.7,-11.204647,4.231335,12.214421,9
1,1.48,116.92,76.96,176.86,370.74,-11.111937,4.26136,12.151667,9
1,1.49,116.92,74.74,179.82,371.48,-10.946804,4.243998,12.278095,9
1,1.5,116.92,76.96,176.86,370.74,-10.767349,4.261538,12.362472,9
1,1.51,119.88,79.92,174.64,374.44,-10.660892,4.302717,12.525851,9
1,1.52,124.32,79.92,169.46,373.7,-10.439244,3.667611,13.0145,9
1,1.53,132.46,82.14,164.28,378.88,-10.315137,3.731468,13.137332,9
1,1.54,136.9,84.36,156.88,378.14,-10.082957,4.535928,12.32103,9
1,1.55,144.3,84.36,149.48,378.14,-9.995899,3.948473,13.083815,9
1,1.56,152.44,87.32,139.86,379.62,-9.909909,4.201259,12.711298,9
1,1.57,162.06,89.54,132.46,384.06,-9.613342,4.267605,12.826334,9
1,1.58,172.42,89.54,124.32,386.28,-9.577828,4.327468,12.802582,9
1,1.59,185,89.54,114.7,389.24,-9.510384,4.219439,12.938994,9
1,1.6,192.5,91,105,388.5,-9.352084,4.338263,12.911177,9
1,1.61,206.5,91,94.5,392,-9.213112,4.227996,12.994713,9
1,1.62,218.75,91,84,393.75,-9.220819,4.331065,12.874905,9
1,1.63,236.25,89.25,73.5,399,-9.470414,4.213331,12.822637,9
1,1.64,253.75,87.5,64.75,406,-9.006141,3.830283,13.59692,9
1,1.65,274.75,87.5,54.25,416.5,-9.350755,3.857669,13.471063,9
1,1.66,294,82.25,47.25,423.5,-9.377389,3.724676,13.573417,9
1,1.67,315,77,36.75,428.75,-9.390545,3.814453,13.698422,9
1,1.68,336,71.75,26.25,434,-9.155312,3.424106,13.84412,9
1,1.69,357,61.25,17.5,435.75,-9.272639,3.301708,13.891931,9
1,1.7,374.5,54.25,8.75,437.5,-9.512554,3.684982,13.667047,9
1,1.71,392,49,1.75,442.75,-9.071964,3.711212,13.774824,9
1,1.72,406,42,0,448,-9.182047,3.830438,13.736204,9
1,1.73,423.5,36.75,0,460.25,-9.307539,4.047001,13.723132,9
1,1.74,437.5,31.5,0,469,-9.484898,4.351612,13.844763,9
1,1.75,449.74,23.88,0,473.62,-10.2704,4.48211,13.724914,9
1,1.76,459.69,15.92,0,475.61,-10.578609,4.795006,13.661023,9
1,1.77,469.64,11.94,0,481.58,-11.075786,4.939993,13.646289,9
1,1.78,483.57,5.97,0,489.54,-11.778039,5.413773,13.636607,9
1,1.79,491.53,3.98,0,495.51,-12.9061,5.958189,13.560287,9
1,1.8,497.5,1.99,0,499.49,-14.211954,6.054693,12.931238,9
1,1.81,493.52,0,0,493.52,-15.270336,6.544072,13.346078,9
1,1.82,491.53,0,0,491.53,-15.757767,6.892473,12.634796,9
1,1.83,485.56,0,0,485.56,-17.257644,6.998041,12.385588,9
1,1.84,491.53,0,0,491.53,-18.27896,7.298918,11.911836,9
1,1.85,493.52,0,0,493.52,-19.950812,7.298971,11.467265,9
1,1.86,493.52,0,0,493.52,-20.778085,7.594411,11.249904,9
1,1.87,489.54,0,0,489.54,-22.084618,8.411824,11.668742,9
1,1.88,483.57,0,0,483.57,-24.048458,7.914355,11.133331,9
1,1.89,473.62,0,0,473.62,-26.362404,7.912292,10.832744,9
1,1.9,464.2,0,0,464.2,-27.775573,7.94995,10.127707,9
1,1.91,455.76,0,0,455.76,-29.122546,8.089229,10.272325,9
1,1.92,447.32,0,0,447.32,-30.982646,8.498787,9.087315,9
1,1.93,430.44,0,0,430.44,-33.03097,8.390672,8.507445,9
1,1.94,424.11,0,0,424.11,-34.364554,8.594551,8.299261,9
1,1.95,419.89,0,0,419.89,-35.381767,8.114816,7.828219,9
1,1.96,419.89,0,0,419.89,-36.690282,8.233668,7.0587,9
1,1.97,422,0,0,422,-37.560575,8.742132,6.8365,9
1,1.98,426.22,0,0,426.22,-38.293018,9.04426,6.726203,9
1,1.99,434.66,0,0,434.66,-38.709079,9.318172,6.512558,9
1,2,443.1,0,0,443.1,-39.012621,9.619097,6.387144,9
1,2.01,462.09,0,0,462.09,-39.125399,9.641257,6.509213,9
1,2.02,487.41,0,0,487.41,-39.169422,9.651099,6.775886,9
1,2.03,508.51,0,0,508.51,-39.135695,9.528367,7.180226,9
1,2.04,527.5,0,0,527.5,-38.821178,9.120516,7.924305,9
1,2.05,535.86,0,0,535.86,-37.625949,8.552991,9.621094,9
1,2.06,542.88,0,0,542.88,-38.036267,9.37449,7.364906,9
1,2.07,549.9,0,0,549.9,-38.101548,9.054803,7.678963,9
1,2.08,559.26,0,0,559.26,-37.75175,8.952282,7.838868,9
1,2.09,570.96,0,0,570.96,-37.223701,8.714563,8.003106,9
1,2.1,577.98,0,0,577.98,-36.888998,8.535556,8.194943,9
1,2.11,580.32,0,0,580.32,-36.539111,8.032735,8.047277,9
1,2.12,585,0,0,585,-36.550896,8.313733,8.178228,9
1,2.13,577.98,0,0,577.98,-36.319836,8.391561,8.190108,9
1,2.14,570.96,0,0,570.96,-36.310496,8.241292,8.129658,9
1,2.15,559.26,0,0,559.26,-36.568468,8.224532,7.948758,9
1,2.16,542.88,0,0,542.88,-36.673799,8.263691,7.655723,9
1,2.17,535.86,0,0,535.86,-36.441219,8.581986,7.338665,9
1,2.18,533.52,0,0,533.52,-36.611771,8.584704,6.983989,9
1,2.19,531.18,0,0,531.18,-36.712961,8.563611,6.804217,9
1,2.2,525.8,0,0,525.8,-36.834781,8.629546,6.6241,9
1,2.21,528,0,0,528,-36.965327,8.689148,6.498429,9
1,2.22,523.6,0,0,523.6,-37.047285,8.668232,6.420737,9
1,2.23,521.4,0,0,521.4,-37.189103,8.587165,6.422928,9
1,2.24,519.2,0,0,519.2,-37.192872,8.489581,6.422317,9
1,2.25,521.4,0,0,521.4,-37.211522,8.479904,6.476493,9
1,2.26,521.4,0,0,521.4,-37.127948,8.423626,6.542474,9
1,2.27,521.4,0,0,521.4,-37.081827,8.459962,6.687618,9
1,2.28,523.6,0,0,523.6,-36.998978,8.444016,6.86562,9
1,2.29,532.4,0,0,532.4,-36.867855,8.510379,6.928694,9
1,2.3,534.6,0,0,534.6,-36.785986,8.386997,6.957279,9
1,2.31,541.2,0,0,541.2,-36.665851,8.269352,6.84784,9
1,2.32,543.4,0,0,543.4,-36.592166,8.282648,6.844979,9
1,2.33,545.6,0,0,545.6,-36.54243,8.358219,6.868342,9
1,2.34,550,0,0,550,-36.43862,8.401806,6.937376,9
1,2.35,545.6,0,0,545.6,-36.37556,8.460083,6.905486,9
1,2.36,550,0,0,550,-36.309893,8.489889,6.891339,9
1,2.37,550,0,0,550,-36.347978,8.501095,6.921697,9
1,2.38,550,0,0,550,-36.419679,8.478147,6.973765,9
1,2.39,543.4,0,0,543.4,-36.327451,8.51881,6.977925,9
1,2.4,545.6,0,0,545.6,-36.46155,8.454426,6.967586,9
1,2.41,543.4,0,0,543.4,-36.491824,8.421574,6.959819,9
1,2.42,541.2,0,0,541.2,-36.42628,8.445091,6.972891,9
1,2.43,541.2,0,0,541.2,-36.524864,8.43455,6.894063,9
1,2.44,539,0,0,539,-36.479697,8.473757,6.890599,9
1,2.45,536.8,0,0,536.8,-36.463558,8.510783,6.815614,9
1,2.46,536.8,0,0,536.8,-36.447471,8.557083,6.857368,9
1,2.47,536.8,0,0,536.8,-36.444818,8.563703,6.885208,9
1,2.48,539,0,0,539,-36.484346,8.49151,6.970015,9
1,2.49,539,0,0,539,-36.455301,8.531337,7.037677,9
1,2.5,537.5,0,0,537.5,-36.382535,8.505514,7.119652,9
1,2.51,533.2,0,0,533.2,-36.328962,8.522345,7.083657,9
1,2.52,537.5,0,0,537.5,-36.200593,8.507225,7.22839,9
1,2.53,537.5,0,0,537.5,-36.102366,8.566855,7.166406,9
1,2.54,537.5,0,0,537.5,-35.815924,8.577646,7.357852,9
1,2.55,533.2,0,0,533.2,-35.728909,8.470177,7.379203,9
1,2.56,533.2,0,0,533.2,-35.592362,8.422999,7.434156,9
1,2.57,531.05,0,0,531.05,-35.497533,8.406623,7.430364,9
1,2.58,528.9,0,0,528.9,-35.353822,8.465485,7.350957,9
1,2.59,526.75,0,0,526.75,-35.146185,8.343623,7.276638,9
1,2.6,524.6,0,0,524.6,-34.941009,8.184585,7.27234,9
1,2.61,522.45,0,0,522.45,-34.612059,8.317655,7.13024,9
1,2.62,518.15,0,0,518.15,-34.197051,8.772136,7.106736,9
1,2.63,516,0,0,516,-33.869059,8.845293,7.089297,9
1,2.64,511.7,0,0,511.7,-34.106498,8.685993,6.956255,9
1,2.65,500,0,0,500,-33.875855,8.854836,6.994407,9
1,2.66,482,0,0,482,-33.528077,8.928926,7.088793,9
1,2.67,466,0,0,466,-32.679156,8.368148,8.621428,9
1,2.68,452,0,0,452,-31.596904,8.076316,9.720506,9
1,2.69,444,0,0,444,-31.892084,8.933973,7.981487,9
1,2.7,436,0,0,436,-31.09273,8.990466,7.76214,9
1,2.71,426,0,0,426,-30.522257,9.067625,7.951048,9
1,2.72,414,0,0,414,-29.814354,9.052748,8.216504,9
1,2.73,406,0,0,406,-28.955326,8.891722,8.437685,9
1,2.74,404,0,0,404,-28.038243,9.270933,9.415018,9
1,2.75,400,0,0,400,-26.630269,8.467863,9.300492,9
1,2.76,400,0,0,400,-25.928097,8.235221,9.189228,9
1,2.77,394,0,0,394,-24.537211,7.755566,9.859651,9
1,2.78,400,0,0,400,-23.847747,8.358583,10.145789,9
1,2.79,410,2,0,412,-22.578744,8.240167,10.391137,9
1,2.8,415,4.98,0,419.98,-21.522584,8.576926,10.420572,9
1,2.81,415,6.64,0,421.64,-20.467695,7.805017,10.927985,9
1,2.82,406.7,9.96,0,416.66,-19.61696,7.898704,10.52895,9
1,2.83,396.74,11.62,0,408.36,-19.005159,7.305887,10.249035,9
1,2.84,378.48,11.62,0,390.1,-18.315925,6.877338,10.613438,9
1,2.85,361.88,14.94,0,376.82,-17.334288,6.886693,10.65711,9
1,2.86,343.62,16.6,0,360.22,-16.445869,6.177944,10.859461,9
1,2.87,328.68,19.92,0,348.6,-15.595529,6.38481,11.230365,9
1,2.88,312.08,21.58,0,333.66,-15.228631,5.891423,11.326722,9
1,2.89,308.76,26.56,0,335.32,-14.471877,5.957935,11.422773,9
1,2.9,312.08,31.54,0,343.62,-14.241454,6.182363,11.753358,9
1,2.91,313.74,36.52,0,350.26,-13.531073,5.591483,11.693438,9
1,2.92,317.06,41.5,0,358.56,-12.966989,5.211802,11.659534,9
1,2.93,317.06,46.48,0,363.54,-12.759009,4.822665,11.458098,9
1,2.94,312.08,49.8,0,361.88,-12.507872,4.102893,11.587444,9
1,2.95,300,51.6,0,351.6,-12.370305,3.951369,11.70388,9
1,2.96,282,54,2.4,338.4,-12.269074,3.874723,11.420992,9
1,2.97,261.6,54,2.4,318,-11.909627,3.933824,11.659929,9
1,2.98,242.4,56.4,7.2,306,-11.637241,3.882422,12.053953,9
1,2.99,217.2,64.8,16.8,298.8,-11.327336,4.152801,12.291069,9
1,3,194.4,74.4,34.8,303.6,-11.203577,4.330953,12.656689,9
1,3.01,184.8,90,64.8,339.6,-11.083743,3.691859,12.744375,9
1,3.02,171.6,102,102,375.6,-10.440713,3.903267,12.761803,9
1,3.03,164.4,111.6,134.4,410.4,-10.372876,3.888189,12.571421,9
1,3.04,159.6,114,154.8,428.4,-10.235565,3.766674,12.208508,9
1,3.05,157.2,111.6,157.2,426,-10.221775,3.691491,12.152139,9
1,3.06,157.2,106.8,144,408,-10.272823,3.646541,12.071586,9
1,3.07,157.2,99.6,132,388.8,-10.795522,3.714138,11.799448,9
1,3.08,152.4,92.4,120,364.8,-10.735058,3.841301,11.967275,9
1,3.09,150,86.4,109.2,345.6,-10.538899,4.211926,12.001977,9
1,3.1,146.88,82.28,99.96,329.12,-11.109519,4.470618,11.281587,9
1,3.11,146.88,79.56,97.24,323.68,-10.734325,4.43266,11.387863,9
1,3.12,144.84,76.84,94.52,316.2,-10.726334,4.317959,11.262006,9
1,3.13,144.84,76.84,97.24,318.92,-10.801377,4.307706,11.125904,9
1,3.14,144.84,76.84,99.96,321.64,-10.995269,4.114248,10.867327,9
1,3.15,146.88,79.56,104.72,331.16,-10.999203,4.09147,10.807464,9
1,3.16,149.6,82.28,109.48,341.36,-11.012393,4.135314,10.802101,9
1,3.17,152.32,85,112.2,349.52,-10.990869,4.075532,10.895387,9
1,3.18,157.08,87.04,114.92,359.04,-10.969889,4.080702,10.886478,9
1,3.19,157.08,89.76,116.96,363.8,-10.956941,4.059172,10.867081,9
1,3.2,159.8,89.76,116.96,366.52,-10.900315,3.981967,10.819291,9
1,3.21,161.84,92.48,116.96,371.28,-10.876889,3.965193,10.77797,9
1,3.22,164.56,92.48,114.92,371.96,-10.994265,4.018791,10.739277,9
1,3.23,167.28,92.48,112.2,371.96,-10.962336,3.981227,10.749666,9
1,3.24,170,92.48,107.44,369.92,-10.999932,3.957511,10.756785,9
1,3.25,172.22,89.27,101.91,363.4,-11.009956,3.935401,10.765316,9
1,3.26,172.22,89.27,99.54,361.03,-11.021856,3.953019,10.770726,9
1,3.27,174.59,86.9,94.8,356.29,-11.065578,3.962981,10.781345,9
1,3.28,176.96,86.9,92.43,356.29,-11.183301,3.962535,10.726978,9
1,3.29,176.96,84.53,89.27,350.76,-11.148117,4.009256,10.67242,9
1,3.3,179.33,84.53,84.53,348.39,-11.196935,3.96943,10.6282,9
1,3.31,182.49,84.53,82.16,349.18,-11.196003,3.953346,10.625839,9
1,3.32,182.49,82.16,79.79,344.44,-11.199292,3.945389,10.694379,9
1,3.33,184.86,82.16,77.42,344.44,-11.270242,3.946211,10.691851,9
1,3.34,184.86,82.16,74.26,341.28,-11.211866,3.956739,10.747147,9
1,3.35,187.23,82.16,74.26,343.65,-11.20446,3.945086,10.731022,9
1,3.36,189.6,82.16,74.26,346.02,-11.278973,3.929897,10.763313,9
1,3.37,191.97,82.16,74.26,348.39,-11.276123,3.933915,10.748734,9
1,3.38,194.34,84.53,74.26,353.13,-11.311434,3.93428,10.782341,9
1,3.39,197.5,84.53,74.26,356.29,-11.329264,3.91368,10.79047,9
1,3.4,199.76,87.12,72.16,359.04,-11.320039,3.883707,10.793229,9
1,3.41,202.4,87.12,74.8,364.32,-11.312862,3.917118,10.806797,9
1,3.42,204.16,87.12,72.16,363.44,-11.388657,3.872368,10.762939,9
1,3.43,206.8,87.12,69.52,363.44,-11.434208,3.885471,10.796085,9
1,3.44,206.8,87.12,69.52,363.44,-11.4032,3.877308,10.74243,9
1,3.45,206.8,87.12,69.52,363.44,-11.432047,3.906518,10.799609,9
1,3.46,209.44,87.12,66.88,363.44,-11.484764,3.889634,10.840644,9
1,3.47,212.08,87.12,66.88,366.08,-11.47201,3.858361,10.822821,9
1,3.48,214.72,87.12,64.24,366.08,-11.549773,3.807229,10.898844,9
1,3.49,217.36,87.12,64.24,368.72,-11.572532,3.85578,10.918259,9
1,3.5,217.36,87.12,64.24,368.72,-11.556149,3.78015,10.899161,9
1,3.51,217.36,87.12,64.24,368.72,-11.539937,3.850699,10.850556,9
1,3.52,217.36,87.12,64.24,368.72,-11.599476,3.80162,10.864171,9
1,3.53,217.36,87.12,64.24,368.72,-11.594157,3.792028,10.858608,9
1,3.54,220,87.12,64.24,371.36,-11.54795,3.833661,10.893532,9
1,3.55,220,87.12,64.24,371.36,-11.515104,3.830955,10.950334,9
1,3.56,220,89.76,64.24,374,-11.498082,3.867661,10.927731,9
1,3.57,217.36,89.76,66.88,374,-11.501522,3.872885,10.977064,9
1,3.58,217.36,87.12,64.24,368.72,-11.48678,3.878211,10.961622,9
1,3.59,217.36,89.76,66.88,374,-11.523035,3.882646,10.992934,9
1,3.6,217.36,89.76,66.88,374,-11.546228,3.899798,10.999251,9
1,3.61,217.36,89.76,69.52,376.64,-11.492825,3.917967,10.990945,9
1,3.62,217.36,89.76,69.52,376.64,-11.484282,3.933123,10.981614,9
1,3.63,217.36,89.76,69.52,376.64,-11.556182,3.792744,11.099609,9
1,3.64,214.72,92.4,69.52,376.64,-11.568854,3.75896,11.133663,9
1,3.65,217.36,92.4,72.16,381.92,-11.590499,3.786947,11.172903,9
