Grounded,Time[secs],Forefoot Force[N],Midfoot Force[N],Heel Force[N],TForce[N],RAnkleFlexion,RAnkleInversion,RAnkleAbduction,Person
1,0.83,112.5,82.5,182.25,377.25,-9.377323,1.903518,11.177758,3
1,0.84,112.5,82.5,182.25,377.25,-9.373045,1.918772,11.164316,3
1,0.85,114.75,82.5,182.25,379.5,-9.32545,1.93181,11.170889,3
1,0.86,112.5,82.5,182.25,377.25,-9.347854,1.918916,11.159556,3
1,0.87,114.75,84.75,182.25,381.75,-9.271953,1.95175,11.169349,3
1,0.88,117,84.75,180,381.75,-9.237396,1.967446,11.165342,3
1,0.89,117,87,180,384,-9.234733,1.968316,11.136504,3
1,0.9,120,87,177,384,-9.206923,1.932971,11.090167,3
1,0.91,119.99,87.33,177.5,384.82,-9.161734,1.941032,11.123189,3
1,0.92,119.99,87.33,174.66,381.98,-9.153252,1.938752,11.143723,3
1,0.93,122.12,87.33,174.66,384.11,-9.112501,1.946047,11.145422,3
1,0.94,122.12,87.33,174.66,384.11,-9.031057,1.941618,11.206252,3
1,0.95,122.12,87.33,174.66,384.11,-9.114226,1.889161,11.176274,3
1,0.96,124.96,89.46,174.66,389.08,-9.068251,1.884717,11.239576,3
1,0.97,124.96,89.46,174.66,389.08,-9.085572,1.872882,11.261037,3
1,0.98,124.96,87.33,171.82,384.11,-9.005068,1.909452,11.325954,3
1,0.99,127.09,87.33,171.82,386.24,-8.95715,1.935797,11.364618,3
1,1,127.09,87.33,169.69,384.11,-8.945379,1.928166,11.393632,3
1,1.01,127.09,89.46,166.85,383.4,-8.916957,1.951193,11.454073,3
1,1.02,129.93,89.46,166.85,386.24,-8.71176,2.007766,11.543183,3
1,1.03,127.09,89.46,166.85,383.4,-8.762231,1.956046,11.511082,3
1,1.04,127.09,89.46,166.85,383.4,-8.762369,1.987997,11.53466,3
1,1.05,127.09,89.46,166.85,383.4,-8.746687,2.058429,11.483149,3
1,1.06,129.98,89.78,167.5,387.26,-8.682088,2.011311,11.466545,3
1,1.07,129.98,87.1,164.82,381.9,-8.664677,2.073569,11.457272,3
1,1.08,129.98,89.78,164.82,384.58,-8.642927,2.033258,11.412817,3
1,1.09,129.98,89.78,162.14,381.9,-8.589036,2.04528,11.424429,3
1,1.1,129.98,89.78,162.14,381.9,-8.540234,2.039644,11.453636,3
1,1.11,131.99,89.78,162.14,383.91,-8.562567,1.967555,11.398568,3
1,1.12,131.99,89.78,162.14,383.91,-8.487263,1.97251,11.344893,3
1,1.13,131.99,89.78,162.14,383.91,-8.511895,1.934692,11.281777,3
1,1.14,134.67,89.78,162.14,386.59,-8.493671,1.930266,11.226865,3
1,1.15,134.67,89.78,159.46,383.91,-8.521316,1.825975,11.153625,3
1,1.16,137.35,89.78,159.46,386.59,-8.478999,1.879637,11.172445,3
1,1.17,137.35,89.78,157.45,384.58,-8.428846,1.846018,11.214043,3
1,1.18,137.35,89.78,154.77,381.9,-8.407616,1.887902,11.244128,3
1,1.19,139.36,89.78,152.09,381.23,-8.392622,1.898526,11.274515,3
1,1.2,139.36,92.46,152.09,383.91,-8.40233,1.869611,11.244017,3
1,1.21,142.08,92.16,149.76,384,-8.328656,1.946432,11.081658,3
1,1.22,144.64,92.16,149.76,386.56,-8.29437,1.96254,11.05386,3
1,1.23,147.2,94.72,147.2,389.12,-8.273443,1.971763,11.000648,3
1,1.24,147.2,92.16,142.08,381.44,-8.299082,1.953634,10.98789,3
1,1.25,149.76,92.16,139.52,381.44,-8.25684,1.94535,11.002089,3
1,1.26,152.32,94.72,136.96,384,-8.289724,1.93381,10.996109,3
1,1.27,154.88,94.72,136.96,386.56,-8.261793,1.986831,11.040722,3
1,1.28,154.88,94.72,134.4,384,-8.213601,1.976767,11.00527,3
1,1.29,157.44,94.72,132.48,384.64,-8.255266,1.877721,11.057032,3
1,1.3,157.44,94.72,132.48,384.64,-8.250721,1.847583,10.987981,3
1,1.31,160,94.72,132.48,387.2,-8.23814,1.860331,10.978483,3
1,1.32,160,94.72,132.48,387.2,-8.19566,1.88303,10.954119,3
1,1.33,160,94.72,129.92,384.64,-8.082518,1.936952,11.033844,3
1,1.34,160,94.72,129.92,384.64,-8.193078,1.91158,11.017027,3
1,1.35,160,97.28,129.92,387.2,-8.172068,1.887639,11.034301,3
1,1.36,159.9,97.5,131.95,389.35,-8.006622,2.011242,11.094912,3
1,1.37,159.9,94.9,131.95,386.75,-7.860665,2.107663,11.134015,3
1,1.38,159.9,97.5,131.95,389.35,-8.135966,1.980637,10.971792,3
1,1.39,162.5,94.9,131.95,389.35,-8.106833,1.959697,10.936477,3
1,1.4,162.5,97.5,134.55,394.55,-8.028911,1.960807,10.912176,3
1,1.41,159.9,94.9,131.95,386.75,-7.934442,2.04515,10.923488,3
1,1.42,162.5,94.9,131.95,389.35,-8.110543,1.929146,10.85204,3
1,1.43,162.5,94.9,131.95,389.35,-7.701083,2.110443,11.010708,3
1,1.44,162.5,94.9,131.95,389.35,-7.835139,2.04526,10.92938,3
1,1.45,162.5,94.9,131.95,389.35,-7.96698,1.96837,10.855478,3
1,1.46,162.5,94.9,130,387.4,-7.817926,2.015454,10.929307,3
1,1.47,162.5,94.9,130,387.4,-7.600519,2.116475,10.980387,3
1,1.48,162.5,94.9,130,387.4,-7.632454,2.061088,11.005555,3
1,1.49,162.5,94.9,127.4,384.8,-7.621291,2.078327,11.021579,3
1,1.5,162.5,94.9,127.4,384.8,-7.85886,1.93731,10.916337,3
1,1.51,165,94.38,127.38,386.76,-7.617532,2.046057,11.021333,3
1,1.52,162.36,92.4,124.74,379.5,-7.566509,2.052094,11.027598,3
1,1.53,162.36,94.38,124.74,381.48,-7.559268,2.055422,11.011567,3
1,1.54,162.36,94.38,127.38,384.12,-7.57247,2.080857,10.964208,3
1,1.55,165,94.38,127.38,386.76,-7.539781,2.126227,11.028298,3
1,1.56,162.36,94.38,127.38,384.12,-7.525509,2.161624,11.020806,3
1,1.57,162.36,94.38,127.38,384.12,-7.828249,2.009714,10.905155,3
1,1.58,162.36,94.38,129.36,386.1,-7.524981,2.177671,11.03709,3
1,1.59,159.72,94.38,127.38,381.48,-7.437099,2.17938,11.000055,3
1,1.6,159.72,94.38,127.38,381.48,-7.421651,2.159109,11.012364,3
1,1.61,157.08,94.38,129.36,380.82,-7.349773,2.230609,11.037601,3
1,1.62,157.08,92.4,129.36,378.84,-7.388629,2.162197,10.997812,3
1,1.63,154.44,89.76,132,376.2,-7.332839,2.156061,11.027163,3
1,1.64,149.82,89.76,137.28,376.86,-7.340321,2.157941,11.021026,3
1,1.65,147.18,87.12,139.92,374.22,-7.333315,2.128598,11.024685,3
1,1.66,142.08,87.32,144.3,373.7,-7.289357,2.13446,11.01227,3
1,1.67,134.68,87.32,149.48,371.48,-7.299739,2.107028,11.078185,3
1,1.68,129.5,84.36,156.88,370.74,-7.200194,2.145355,11.149339,3
1,1.69,127.28,82.14,162.06,371.48,-7.446666,2.048261,11.061238,3
1,1.7,122.1,82.14,169.46,373.7,-7.464254,1.995654,11.056706,3
1,1.71,116.92,82.14,174.64,373.7,-7.484783,1.976271,11.06697,3
1,1.72,112.48,82.14,179.82,374.44,-7.422413,1.999555,11.060214,3
1,1.73,109.52,79.92,179.82,369.26,-7.296669,2.000711,11.097012,3
1,1.74,107.3,76.96,182.04,366.3,-7.29773,2.006422,11.100365,3
1,1.75,104.34,76.96,182.04,363.34,-7.280886,1.959632,11.121951,3
1,1.76,104.34,76.96,185,366.3,-7.158003,2.009421,11.203011,3
1,1.77,102.12,76.96,185,364.08,-7.073948,2.001586,11.251186,3
1,1.78,102.12,76.96,185,364.08,-7.046142,1.99433,11.261928,3
1,1.79,102.12,74.74,185,361.86,-6.99787,1.972958,11.259352,3
1,1.8,102.12,74.74,182.04,358.9,-6.941256,1.991385,11.224723,3
1,1.81,99.9,74.74,182.04,356.68,-6.858705,1.967025,11.218977,3
1,1.82,99.9,71.78,182.04,353.72,-6.816255,1.934402,11.165354,3
1,1.83,99.9,74.74,185,359.64,-6.779015,1.914344,11.166337,3
1,1.84,99.9,74.74,185,359.64,-6.705673,1.879055,11.150805,3
1,1.85,99.9,74.74,182.04,356.68,-6.577269,1.896469,11.171468,3
1,1.86,99.9,74.74,182.04,356.68,-6.49641,1.950865,11.16898,3
1,1.87,99.9,74.74,179.82,354.46,-6.41594,1.962936,11.151116,3
1,1.88,102.12,74.74,176.86,353.72,-6.155614,2.087713,11.018521,3
1,1.89,104.34,76.96,174.64,355.94,-6.053041,2.177523,10.953403,3
1,1.9,104.34,74.74,172.42,351.5,-5.955837,2.220997,10.994813,3
1,1.91,107.3,76.96,167.24,351.5,-5.824333,2.204816,11.033938,3
1,1.92,112.48,76.96,164.28,353.72,-5.948579,2.114361,11.194846,3
1,1.93,114.7,79.92,159.84,354.46,-5.89462,2.155065,11.239613,3
1,1.94,116.92,79.92,152.44,349.28,-5.723995,2.171967,11.209456,3
1,1.95,119.88,79.92,147.26,347.06,-5.523379,2.127807,11.23963,3
1,1.96,124.8,79.3,139.1,343.2,-5.41762,2.199885,11.238733,3
1,1.97,131.3,81.9,133.9,347.1,-4.982586,2.357255,11.421076,3
1,1.98,133.9,81.9,127.4,343.2,-4.926207,2.278076,11.456643,3
1,1.99,144.3,84.5,119.6,348.4,-4.789104,2.351804,11.457733,3
1,2,154.7,87.1,111.8,353.6,-4.664524,2.345495,11.371772,3
1,2.01,162.5,87.1,101.4,351,-4.506753,2.374859,11.379352,3
1,2.02,171.6,87.1,92.3,351,-4.513611,2.169706,11.545928,3
1,2.03,182,89.7,84.5,356.2,-4.413753,2.187716,11.441596,3
1,2.04,196.3,89.7,74.1,360.1,-4.160383,2.491641,11.07279,3
1,2.05,211.9,92.3,65,369.2,-4.092065,2.247081,11.488199,3
1,2.06,231.4,92.3,54.6,378.3,-3.982132,2.253593,11.5213,3
1,2.07,254.8,89.7,44.2,388.7,-3.841339,2.381217,11.249139,3
1,2.08,274.3,87.1,33.8,395.2,-3.802119,2.389819,11.083849,3
1,2.09,299,79.3,24.7,403,-3.570899,2.544539,10.832114,3
1,2.1,325,71.5,14.3,410.8,-3.581922,2.279925,11.066015,3
1,2.11,351.5,64.75,1.85,418.1,-3.61214,2.401237,11.079468,3
1,2.12,379.25,57.35,0,436.6,-3.483642,2.445029,10.980655,3
1,2.13,407,49.95,0,456.95,-3.497648,2.445396,10.995428,3
1,2.14,427.35,40.7,0,468.05,-3.79656,2.596204,10.986078,3
1,2.15,442.15,33.3,0,475.45,-4.041249,2.569676,10.885303,3
1,2.16,453.25,29.6,0,482.85,-4.198488,2.635824,10.736524,3
1,2.17,458.8,22.2,0,481,-4.71854,2.50495,10.460581,3
1,2.18,462.5,14.8,0,477.3,-4.898764,2.862121,10.405974,3
1,2.19,462.5,9.25,0,471.75,-5.017966,3.450425,10.184832,3
1,2.2,458.8,7.4,0,466.2,-6.225087,3.823451,9.85518,3
1,2.21,456.95,3.7,0,460.65,-6.709214,3.981128,9.973648,3
1,2.22,456.95,1.85,0,458.8,-7.079767,4.487206,9.750648,3
1,2.23,453.25,0,0,453.25,-8.174246,5.058041,9.331887,3
1,2.24,449.55,0,0,449.55,-8.85251,5.799458,8.860641,3
1,2.25,444,0,0,444,-10.307125,5.87632,8.786536,3
1,2.26,438.45,0,0,438.45,-11.199495,6.676216,8.482519,3
1,2.27,431.05,0,0,431.05,-11.931902,7.226065,8.583538,3
1,2.28,431.05,0,0,431.05,-13.598492,7.713024,8.537396,3
1,2.29,429.2,0,0,429.2,-14.087153,8.064949,8.364727,3
1,2.3,429.2,0,0,429.2,-15.689227,8.685899,7.884747,3
1,2.31,427.35,0,0,427.35,-16.974666,8.749722,7.686613,3
1,2.32,427.35,0,0,427.35,-18.511705,8.959731,7.175623,3
1,2.33,427.35,0,0,427.35,-19.831821,9.026678,6.647508,3
1,2.34,429.2,0,0,429.2,-21.292876,9.122241,6.041427,3
1,2.35,434.75,0,0,434.75,-22.225507,9.809101,4.977322,3
1,2.36,438.45,0,0,438.45,-23.207406,9.684339,4.721263,3
1,2.37,444,0,0,444,-24.904444,10.125367,3.933455,3
1,2.38,445.85,0,0,445.85,-25.851628,10.187875,3.571765,3
1,2.39,453.25,0,0,453.25,-26.588074,10.480875,3.101185,3
1,2.4,462.5,0,0,462.5,-27.402844,10.927745,3.204834,3
1,2.41,472,0,0,472,-28.119427,11.133831,2.853187,3
1,2.42,476,0,0,476,-28.407348,11.612141,2.809484,3
1,2.43,480,0,0,480,-29.058256,11.355505,2.260289,3
1,2.44,482,0,0,482,-29.636858,11.456249,2.278082,3
1,2.45,482,0,0,482,-29.866068,11.699195,2.368954,3
1,2.46,484,0,0,484,-29.865697,11.712659,2.570404,3
1,2.47,484,0,0,484,-29.900233,11.713964,2.817161,3
1,2.48,486,0,0,486,-30.122323,11.485553,3.207354,3
1,2.49,486,0,0,486,-30.409865,11.480955,4.004506,3
1,2.5,490,0,0,490,-30.051195,11.460695,3.647478,3
1,2.51,492,0,0,492,-29.959604,11.386769,3.680322,3
1,2.52,494,0,0,494,-29.960783,11.346674,3.754009,3
1,2.53,494,0,0,494,-30.007591,11.337472,3.711184,3
1,2.54,494,0,0,494,-30.033637,11.284765,3.708165,3
1,2.55,496,0,0,496,-30.095813,11.237725,3.596902,3
1,2.56,500,0,0,500,-30.125164,11.268523,3.478877,3
1,2.57,501.84,0,0,501.84,-30.200988,11.388478,3.336893,3
1,2.58,503.88,0,0,503.88,-30.243523,11.497122,3.350272,3
1,2.59,505.92,0,0,505.92,-30.372534,11.575183,3.398046,3
1,2.6,505.92,0,0,505.92,-30.140751,11.816599,3.315932,3
1,2.61,510,0,0,510,-30.107541,11.882406,3.350203,3
1,2.62,510,0,0,510,-30.268998,11.734478,3.596254,3
1,2.63,503.88,0,0,503.88,-30.260633,11.830955,3.705311,3
1,2.64,503.88,0,0,503.88,-30.151504,12.15405,3.461045,3
1,2.65,499.8,0,0,499.8,-30.103579,11.926261,3.306842,3
1,2.66,495.72,0,0,495.72,-30.234422,11.79997,3.318997,3
1,2.67,491.64,0,0,491.64,-30.310084,11.718603,3.343342,3
1,2.68,491.64,0,0,491.64,-30.599233,11.517388,3.753072,3
1,2.69,485.52,0,0,485.52,-30.542205,11.550964,3.398633,3
1,2.7,481.44,0,0,481.44,-30.538595,11.570184,3.373961,3
1,2.71,479.4,0,0,479.4,-30.624206,11.597091,3.266563,3
1,2.72,475.8,0,0,475.8,-30.735412,11.599596,3.108004,3
1,2.73,475.8,0,0,475.8,-30.885477,11.588846,2.856102,3
1,2.74,473.85,0,0,473.85,-30.869891,11.635574,2.771548,3
1,2.75,471.9,0,0,471.9,-30.957255,11.701139,2.664197,3
1,2.76,473.85,0,0,473.85,-30.986532,11.720183,2.598439,3
1,2.77,471.9,0,0,471.9,-30.992095,11.80313,2.464041,3
1,2.78,473.85,0,0,473.85,-31.257805,12.269542,2.459084,3
1,2.79,479.7,0,0,479.7,-31.238058,12.269313,2.356338,3
1,2.8,479.7,0,0,479.7,-31.230835,12.238,2.262129,3
1,2.81,481.65,0,0,481.65,-31.234591,12.397494,2.306711,3
1,2.82,483.6,0,0,483.6,-31.152886,12.422398,2.239495,3
1,2.83,487.5,0,0,487.5,-31.153669,12.400997,2.156494,3
1,2.84,487.5,0,0,487.5,-31.176055,12.455724,2.114352,3
1,2.85,483.6,0,0,483.6,-31.237255,12.464904,2.112568,3
1,2.86,481.65,0,0,481.65,-31.309397,12.450711,2.088695,3
1,2.87,477.5,0,0,477.5,-31.186436,12.07392,1.957467,3
1,2.88,471.77,0,0,471.77,-31.413426,12.391599,2.089354,3
1,2.89,464.13,0,0,464.13,-31.222605,11.92703,1.962994,3
1,2.9,458.4,0,0,458.4,-31.245082,12.004481,1.950432,3
1,2.91,454.58,0,0,454.58,-31.261595,12.048515,1.633987,3
1,2.92,448.85,0,0,448.85,-31.234789,12.121811,1.611449,3
1,2.93,443.12,0,0,443.12,-31.296177,12.159919,1.529411,3
1,2.94,441.21,0,0,441.21,-31.328265,12.19804,1.520746,3
1,2.95,441.21,0,0,441.21,-31.344147,12.229899,1.464853,3
1,2.96,439.3,0,0,439.3,-31.323201,12.21997,1.389586,3
1,2.97,433.57,0,0,433.57,-31.315266,12.232274,1.330864,3
1,2.98,431.66,0,0,431.66,-31.373875,12.202961,1.30949,3
1,2.99,429.75,0,0,429.75,-31.327583,12.252362,1.355938,3
1,3,425.93,0,0,425.93,-31.472539,12.04908,1.365344,3
1,3.01,422.11,0,0,422.11,-31.411027,12.089414,1.434862,3
1,3.02,417.5,0,0,417.5,-31.397296,12.081824,1.474764,3
1,3.03,414.16,0,0,414.16,-31.379626,12.046462,1.642005,3
1,3.04,409.15,0,0,409.15,-31.297709,12.099977,1.755854,3
1,3.05,407.48,0,0,407.48,-31.01193,12.238015,2.037867,3
1,3.06,399.13,0,0,399.13,-30.88801,12.273769,2.162616,3
1,3.07,397.46,0,0,397.46,-30.821584,12.231053,2.282456,3
1,3.08,389.11,0,0,389.11,-30.816684,12.171536,2.326101,3
1,3.09,387.44,0,0,387.44,-30.790115,12.122962,2.417798,3
1,3.1,387.44,0,0,387.44,-30.612291,12.151744,2.532854,3
1,3.11,379.09,0,0,379.09,-30.639436,12.06138,2.614232,3
1,3.12,372.41,0,0,372.41,-30.574223,12.011837,2.680802,3
1,3.13,362.39,0,0,362.39,-30.495049,11.937626,2.762386,3
1,3.14,359.05,0,0,359.05,-30.326765,11.862143,2.80808,3
1,3.15,354.04,0,0,354.04,-30.088017,11.807085,2.794395,3
1,3.16,354.04,0,0,354.04,-29.940785,11.764708,2.753328,3
1,3.17,352.5,0,0,352.5,-29.749846,11.748743,2.69205,3
1,3.18,352.5,0,0,352.5,-29.525887,11.635041,2.644574,3
1,3.19,349.68,0,0,349.68,-29.337676,11.453935,2.58229,3
1,3.2,346.86,0,0,346.86,-29.238141,11.449761,2.57798,3
1,3.21,344.04,0,0,344.04,-29.020484,11.376467,2.806696,3
1,3.22,341.22,0,0,341.22,-28.824516,11.616995,2.966494,3
1,3.23,341.22,0,0,341.22,-28.785943,11.598979,3.209556,3
1,3.24,341.22,0,0,341.22,-28.612958,11.352839,3.125149,3
1,3.25,339.81,0,0,339.81,-28.542655,11.320199,3.200541,3
1,3.26,336.99,0,0,336.99,-28.314262,11.253912,3.31043,3
1,3.27,334.17,0,0,334.17,-28.271181,11.063344,3.343858,3
1,3.28,327.12,0,0,327.12,-28.059447,10.854079,3.438855,3
1,3.29,318.66,0,0,318.66,-27.701976,10.548722,3.36541,3
1,3.3,314.43,0,0,314.43,-27.044793,10.846947,3.752428,3
1,3.31,314.43,0,0,314.43,-26.606828,10.634666,4.020385,3
1,3.32,318.66,0,0,318.66,-26.116503,10.816165,4.089978,3
1,3.33,321.48,0,0,321.48,-25.942234,10.477694,4.472941,3
1,3.34,321.48,0,0,321.48,-25.315633,10.034194,4.60545,3
1,3.35,318.66,0,0,318.66,-24.194024,10.364743,5.454077,3
1,3.36,311.61,0,0,311.61,-23.871593,10.229647,5.921483,3
1,3.37,301.74,0,0,301.74,-23.103203,9.92537,6.213562,3
1,3.38,291.87,0,0,291.87,-22.271956,9.461516,6.42676,3
1,3.39,282,0,0,282,-21.356415,9.667505,6.448061,3
1,3.4,289.05,0,0,289.05,-20.948445,9.442366,7.142959,3
1,3.41,307.38,0,0,307.38,-19.768492,8.887435,7.54849,3
1,3.42,327.12,0,0,327.12,-18.765365,8.877377,8.006973,3
1,3.43,341.22,1.41,0,342.63,-17.275142,8.835147,8.241453,3
1,3.44,352.5,1.41,0,353.91,-16.366577,8.52269,8.685516,3
1,3.45,344.04,4.23,0,348.27,-15.843737,7.994172,8.769131,3
1,3.46,341.22,7.05,0,348.27,-14.467632,7.448484,8.303041,3
1,3.47,337.5,9.45,0,346.95,-13.377499,7.134773,8.663333,3
1,3.48,329.4,14.85,0,344.25,-12.775376,6.915982,8.456171,3
1,3.49,319.95,16.2,0,336.15,-12.087758,6.491059,8.45476,3
1,3.5,309.15,18.9,0,328.05,-11.109222,6.285742,8.744738,3
1,3.51,306.45,24.3,0,330.75,-10.433147,5.731843,9.00731,3
1,3.52,314.55,32.4,0,346.95,-9.137436,5.382362,9.203107,3
1,3.53,321.3,41.85,0,363.15,-8.000909,5.068133,9.54579,3
1,3.54,324,56.7,1.35,382.05,-7.767412,4.590359,9.66529,3
1,3.55,317.25,82.35,24.3,423.9,-7.051069,3.834014,9.746641,3
1,3.56,303.75,106.65,54,464.4,-5.998345,2.8885,9.540526,3
1,3.57,286.2,126.9,86.4,499.5,-5.826101,2.454314,9.701929,3
1,3.58,264.6,136.35,114.75,515.7,-5.436188,2.012776,9.898287,3
1,3.59,244.35,139.05,132.3,515.7,-5.252522,1.75856,9.557722,3
1,3.6,229.5,135,135,499.5,-5.189145,1.382805,9.375968,3
1,3.61,221.4,126.9,124.2,472.5,-5.074352,1.744416,9.380494,3
1,3.62,215,114.38,104.92,434.3,-5.166615,1.829629,10.101184,3
1,3.63,212.42,104.92,89.44,406.78,-5.143196,2.081271,10.242536,3
1,3.64,209.84,94.6,74.82,379.26,-5.195886,2.206998,10.313668,3
1,3.65,209.84,89.44,67.08,366.36,-5.235274,2.178746,10.319583,3
